0 Branching ratio for S2O2      Total        1 branches
Lambda        Total        SO/SO
3430.33   4.84E-18   4.84E-18
3431.33   4.88E-18   4.88E-18
3432.33   4.93E-18   4.93E-18
3433.33   4.98E-18   4.98E-18
3434.33   5.02E-18   5.02E-18
3435.33   5.07E-18   5.07E-18
3436.33   5.12E-18   5.12E-18
3437.33   5.17E-18   5.17E-18
3438.33   5.22E-18   5.22E-18
3439.33   5.27E-18   5.27E-18
3440.33   5.32E-18   5.32E-18
3441.33   5.37E-18   5.37E-18
3442.33   5.42E-18   5.42E-18
3443.33   5.47E-18   5.47E-18
3444.33   5.52E-18   5.52E-18
3445.33   5.57E-18   5.57E-18
3446.33   5.62E-18   5.62E-18
3447.33   5.68E-18   5.68E-18
3448.33   5.73E-18   5.73E-18
3449.33   5.78E-18   5.78E-18
3450.33   5.83E-18   5.83E-18
3451.33   5.88E-18   5.88E-18
3452.33   5.94E-18   5.94E-18
3453.33   5.99E-18   5.99E-18
3454.33   6.05E-18   6.05E-18
3455.33   6.10E-18   6.10E-18
3456.33   6.15E-18   6.15E-18
3457.33   6.21E-18   6.21E-18
3458.33   6.26E-18   6.26E-18
3459.33   6.32E-18   6.32E-18
3460.33   6.37E-18   6.37E-18
3461.33   6.43E-18   6.43E-18
3462.33   6.48E-18   6.48E-18
3463.33   6.54E-18   6.54E-18
3464.33   6.59E-18   6.59E-18
3465.33   6.65E-18   6.65E-18
3466.33   6.70E-18   6.70E-18
3467.33   6.76E-18   6.76E-18
3468.33   6.81E-18   6.81E-18
3469.33   6.87E-18   6.87E-18
3470.33   6.93E-18   6.93E-18
3471.33   6.98E-18   6.98E-18
3472.33   7.04E-18   7.04E-18
3473.33   7.09E-18   7.09E-18
3474.33   7.15E-18   7.15E-18
3475.33   7.21E-18   7.21E-18
3476.33   7.26E-18   7.26E-18
3477.33   7.32E-18   7.32E-18
3478.34   7.37E-18   7.37E-18
3479.34   7.43E-18   7.43E-18
3480.34   7.49E-18   7.49E-18
3481.34   7.54E-18   7.54E-18
3482.34   7.60E-18   7.60E-18
3483.34   7.66E-18   7.66E-18
3484.34   7.71E-18   7.71E-18
3485.34   7.77E-18   7.77E-18
3486.34   7.82E-18   7.82E-18
3487.34   7.88E-18   7.88E-18
3488.34   7.94E-18   7.94E-18
3489.34   7.99E-18   7.99E-18
3490.34   8.05E-18   8.05E-18
3491.34   8.10E-18   8.10E-18
3492.34   8.16E-18   8.16E-18
3493.34   8.22E-18   8.22E-18
3494.34   8.27E-18   8.27E-18
3495.34   8.33E-18   8.33E-18
3496.34   8.38E-18   8.38E-18
3497.34   8.44E-18   8.44E-18
3498.34   8.49E-18   8.49E-18
3499.34   8.55E-18   8.55E-18
3500.34   8.60E-18   8.60E-18
3501.34   8.66E-18   8.66E-18
3502.34   8.71E-18   8.71E-18
3503.34   8.77E-18   8.77E-18
3504.34   8.82E-18   8.82E-18
3505.34   8.88E-18   8.88E-18
3506.34   8.93E-18   8.93E-18
3507.34   8.99E-18   8.99E-18
3508.34   9.04E-18   9.04E-18
3509.34   9.10E-18   9.10E-18
3510.34   9.15E-18   9.15E-18
3511.34   9.20E-18   9.20E-18
3512.34   9.26E-18   9.26E-18
3513.34   9.31E-18   9.31E-18
3514.34   9.36E-18   9.36E-18
3515.34   9.42E-18   9.42E-18
3516.34   9.47E-18   9.47E-18
3517.34   9.52E-18   9.52E-18
3518.34   9.58E-18   9.58E-18
3519.34   9.63E-18   9.63E-18
3520.34   9.68E-18   9.68E-18
3521.34   9.74E-18   9.74E-18
3522.34   9.79E-18   9.79E-18
3523.34   9.84E-18   9.84E-18
3524.34   9.89E-18   9.89E-18
3525.34   9.95E-18   9.95E-18
3526.34   1.00E-17   1.00E-17
3527.34   1.01E-17   1.01E-17
3528.34   1.01E-17   1.01E-17
3529.34   1.02E-17   1.02E-17
3530.34   1.02E-17   1.02E-17
3531.34   1.03E-17   1.03E-17
3532.34   1.03E-17   1.03E-17
3533.34   1.04E-17   1.04E-17
3534.34   1.04E-17   1.04E-17
3535.34   1.05E-17   1.05E-17
3536.34   1.05E-17   1.05E-17
3537.34   1.06E-17   1.06E-17
3538.34   1.06E-17   1.06E-17
3539.34   1.07E-17   1.07E-17
3540.34   1.07E-17   1.07E-17
3541.34   1.08E-17   1.08E-17
3542.34   1.09E-17   1.09E-17
3543.34   1.09E-17   1.09E-17
3544.34   1.10E-17   1.10E-17
3545.34   1.10E-17   1.10E-17
3546.35   1.11E-17   1.11E-17
3547.35   1.11E-17   1.11E-17
3548.35   1.12E-17   1.12E-17
3549.35   1.12E-17   1.12E-17
3550.35   1.13E-17   1.13E-17
3551.35   1.13E-17   1.13E-17
3552.35   1.14E-17   1.14E-17
3553.35   1.14E-17   1.14E-17
3554.35   1.15E-17   1.15E-17
3555.35   1.16E-17   1.16E-17
3556.35   1.16E-17   1.16E-17
3557.35   1.17E-17   1.17E-17
3558.35   1.17E-17   1.17E-17
3559.35   1.18E-17   1.18E-17
3560.35   1.18E-17   1.18E-17
3561.35   1.19E-17   1.19E-17
3562.35   1.20E-17   1.20E-17
3563.35   1.20E-17   1.20E-17
3564.35   1.21E-17   1.21E-17
3565.35   1.21E-17   1.21E-17
3566.35   1.22E-17   1.22E-17
3567.35   1.22E-17   1.22E-17
3568.35   1.23E-17   1.23E-17
3569.35   1.24E-17   1.24E-17
3570.35   1.24E-17   1.24E-17
3571.35   1.25E-17   1.25E-17
3572.35   1.25E-17   1.25E-17
3573.35   1.26E-17   1.26E-17
3574.35   1.27E-17   1.27E-17
3575.35   1.27E-17   1.27E-17
3576.35   1.28E-17   1.28E-17
3577.35   1.28E-17   1.28E-17
3578.35   1.29E-17   1.29E-17
3579.35   1.30E-17   1.30E-17
3580.35   1.30E-17   1.30E-17
3581.35   1.31E-17   1.31E-17
3582.35   1.32E-17   1.32E-17
3583.35   1.32E-17   1.32E-17
3584.35   1.33E-17   1.33E-17
3585.35   1.33E-17   1.33E-17
3586.35   1.34E-17   1.34E-17
3587.35   1.35E-17   1.35E-17
3588.35   1.35E-17   1.35E-17
3589.35   1.36E-17   1.36E-17
3590.35   1.37E-17   1.37E-17
3591.35   1.37E-17   1.37E-17
3592.35   1.38E-17   1.38E-17
3593.35   1.39E-17   1.39E-17
3594.35   1.39E-17   1.39E-17
3595.35   1.40E-17   1.40E-17
3596.35   1.41E-17   1.41E-17
3597.35   1.41E-17   1.41E-17
3598.35   1.42E-17   1.42E-17
3599.35   1.43E-17   1.43E-17
3600.35   1.43E-17   1.43E-17
3601.35   1.44E-17   1.44E-17
3602.35   1.45E-17   1.45E-17
3603.35   1.45E-17   1.45E-17
3604.35   1.46E-17   1.46E-17
3605.35   1.47E-17   1.47E-17
3606.35   1.47E-17   1.47E-17
3607.35   1.48E-17   1.48E-17
3608.35   1.49E-17   1.49E-17
3609.35   1.49E-17   1.49E-17
3610.35   1.50E-17   1.50E-17
3611.35   1.51E-17   1.51E-17
3612.35   1.51E-17   1.51E-17
3613.35   1.52E-17   1.52E-17
3614.36   1.53E-17   1.53E-17
3615.36   1.53E-17   1.53E-17
3616.36   1.54E-17   1.54E-17
3617.36   1.55E-17   1.55E-17
3618.36   1.56E-17   1.56E-17
3619.36   1.56E-17   1.56E-17
3620.36   1.57E-17   1.57E-17
3621.36   1.58E-17   1.58E-17
3622.36   1.58E-17   1.58E-17
3623.36   1.59E-17   1.59E-17
3624.36   1.60E-17   1.60E-17
3625.36   1.60E-17   1.60E-17
3626.36   1.61E-17   1.61E-17
3627.36   1.62E-17   1.62E-17
3628.36   1.62E-17   1.62E-17
3629.36   1.63E-17   1.63E-17
3630.36   1.64E-17   1.64E-17
3631.36   1.64E-17   1.64E-17
3632.36   1.65E-17   1.65E-17
3633.36   1.66E-17   1.66E-17
3634.36   1.66E-17   1.66E-17
3635.36   1.67E-17   1.67E-17
3636.36   1.68E-17   1.68E-17
3637.36   1.68E-17   1.68E-17
3638.36   1.69E-17   1.69E-17
3639.36   1.70E-17   1.70E-17
3640.36   1.70E-17   1.70E-17
3641.36   1.71E-17   1.71E-17
3642.36   1.72E-17   1.72E-17
3643.36   1.72E-17   1.72E-17
3644.36   1.73E-17   1.73E-17
3645.36   1.74E-17   1.74E-17
3646.36   1.74E-17   1.74E-17
3647.36   1.75E-17   1.75E-17
3648.36   1.75E-17   1.75E-17
3649.36   1.76E-17   1.76E-17
3650.36   1.77E-17   1.77E-17
3651.36   1.77E-17   1.77E-17
3652.36   1.78E-17   1.78E-17
3653.36   1.79E-17   1.79E-17
3654.36   1.79E-17   1.79E-17
3655.36   1.80E-17   1.80E-17
3656.36   1.80E-17   1.80E-17
3657.36   1.81E-17   1.81E-17
3658.36   1.82E-17   1.82E-17
3659.36   1.82E-17   1.82E-17
3660.36   1.83E-17   1.83E-17
3661.36   1.83E-17   1.83E-17
3662.36   1.84E-17   1.84E-17
3663.36   1.84E-17   1.84E-17
3664.36   1.85E-17   1.85E-17
3665.36   1.86E-17   1.86E-17
3666.36   1.86E-17   1.86E-17
3667.36   1.87E-17   1.87E-17
3668.36   1.87E-17   1.87E-17
3669.36   1.88E-17   1.88E-17
3670.36   1.88E-17   1.88E-17
3671.36   1.89E-17   1.89E-17
3672.36   1.89E-17   1.89E-17
3673.36   1.90E-17   1.90E-17
3674.36   1.90E-17   1.90E-17
3675.36   1.91E-17   1.91E-17
3676.36   1.92E-17   1.92E-17
3677.36   1.92E-17   1.92E-17
3678.36   1.93E-17   1.93E-17
3679.36   1.93E-17   1.93E-17
3680.36   1.94E-17   1.94E-17
3681.36   1.94E-17   1.94E-17
3682.37   1.95E-17   1.95E-17
3683.37   1.95E-17   1.95E-17
3684.37   1.96E-17   1.96E-17
3685.37   1.96E-17   1.96E-17
3686.37   1.97E-17   1.97E-17
3687.37   1.97E-17   1.97E-17
3688.37   1.97E-17   1.97E-17
3689.37   1.98E-17   1.98E-17
3690.37   1.98E-17   1.98E-17
3691.37   1.99E-17   1.99E-17
3692.37   1.99E-17   1.99E-17
3693.37   2.00E-17   2.00E-17
3694.37   2.00E-17   2.00E-17
3695.37   2.01E-17   2.01E-17
3696.37   2.01E-17   2.01E-17
3697.37   2.02E-17   2.02E-17
3698.37   2.02E-17   2.02E-17
3699.37   2.02E-17   2.02E-17
3700.37   2.03E-17   2.03E-17
3701.37   2.03E-17   2.03E-17
3702.37   2.04E-17   2.04E-17
3703.37   2.04E-17   2.04E-17
3704.37   2.05E-17   2.05E-17
3705.37   2.05E-17   2.05E-17
3706.37   2.05E-17   2.05E-17
3707.37   2.06E-17   2.06E-17
3708.37   2.06E-17   2.06E-17
3709.37   2.07E-17   2.07E-17
3710.37   2.07E-17   2.07E-17
3711.37   2.07E-17   2.07E-17
3712.37   2.08E-17   2.08E-17
3713.37   2.08E-17   2.08E-17
3714.37   2.09E-17   2.09E-17
3715.37   2.09E-17   2.09E-17
3716.37   2.09E-17   2.09E-17
3717.37   2.10E-17   2.10E-17
3718.37   2.10E-17   2.10E-17
3719.37   2.10E-17   2.10E-17
3720.37   2.11E-17   2.11E-17
3721.37   2.11E-17   2.11E-17
3722.37   2.11E-17   2.11E-17
3723.37   2.12E-17   2.12E-17
3724.37   2.12E-17   2.12E-17
3725.37   2.12E-17   2.12E-17
3726.37   2.13E-17   2.13E-17
3727.37   2.13E-17   2.13E-17
3728.37   2.14E-17   2.14E-17
3729.37   2.14E-17   2.14E-17
3730.37   2.14E-17   2.14E-17
3731.37   2.15E-17   2.15E-17
3732.37   2.15E-17   2.15E-17
3733.37   2.15E-17   2.15E-17
3734.37   2.15E-17   2.15E-17
3735.37   2.16E-17   2.16E-17
3736.37   2.16E-17   2.16E-17
3737.37   2.16E-17   2.16E-17
3738.37   2.17E-17   2.17E-17
3739.37   2.17E-17   2.17E-17
3740.37   2.17E-17   2.17E-17
3741.37   2.18E-17   2.18E-17
3742.37   2.18E-17   2.18E-17
3743.37   2.18E-17   2.18E-17
3744.37   2.18E-17   2.18E-17
3745.37   2.19E-17   2.19E-17
3746.37   2.19E-17   2.19E-17
3747.37   2.19E-17   2.19E-17
3748.37   2.20E-17   2.20E-17
3749.37   2.20E-17   2.20E-17
3750.38   2.20E-17   2.20E-17
3751.38   2.20E-17   2.20E-17
3752.38   2.21E-17   2.21E-17
3753.38   2.21E-17   2.21E-17
3754.38   2.21E-17   2.21E-17
3755.38   2.21E-17   2.21E-17
3756.38   2.22E-17   2.22E-17
3757.38   2.22E-17   2.22E-17
3758.38   2.22E-17   2.22E-17
3759.38   2.22E-17   2.22E-17
3760.38   2.22E-17   2.22E-17
3761.38   2.23E-17   2.23E-17
3762.38   2.23E-17   2.23E-17
3763.38   2.23E-17   2.23E-17
3764.38   2.23E-17   2.23E-17
3765.38   2.23E-17   2.23E-17
3766.38   2.24E-17   2.24E-17
3767.38   2.24E-17   2.24E-17
3768.38   2.24E-17   2.24E-17
3769.38   2.24E-17   2.24E-17
3770.38   2.24E-17   2.24E-17
3771.38   2.25E-17   2.25E-17
3772.38   2.25E-17   2.25E-17
3773.38   2.25E-17   2.25E-17
3774.38   2.25E-17   2.25E-17
3775.38   2.25E-17   2.25E-17
3776.38   2.25E-17   2.25E-17
3777.38   2.26E-17   2.26E-17
3778.38   2.26E-17   2.26E-17
3779.38   2.26E-17   2.26E-17
3780.38   2.26E-17   2.26E-17
3781.38   2.26E-17   2.26E-17
3782.38   2.26E-17   2.26E-17
3783.38   2.26E-17   2.26E-17
3784.38   2.26E-17   2.26E-17
3785.38   2.27E-17   2.27E-17
3786.38   2.27E-17   2.27E-17
3787.38   2.27E-17   2.27E-17
3788.38   2.27E-17   2.27E-17
3789.38   2.27E-17   2.27E-17
3790.38   2.27E-17   2.27E-17
3791.38   2.27E-17   2.27E-17
3792.38   2.27E-17   2.27E-17
3793.38   2.27E-17   2.27E-17
3794.38   2.27E-17   2.27E-17
3795.38   2.27E-17   2.27E-17
3796.38   2.27E-17   2.27E-17
3797.38   2.27E-17   2.27E-17
3798.38   2.27E-17   2.27E-17
3799.38   2.28E-17   2.28E-17
3800.38   2.28E-17   2.28E-17
3801.38   2.28E-17   2.28E-17
3802.38   2.28E-17   2.28E-17
3803.38   2.28E-17   2.28E-17
3804.38   2.28E-17   2.28E-17
3805.38   2.28E-17   2.28E-17
3806.38   2.28E-17   2.28E-17
3807.38   2.28E-17   2.28E-17
3808.38   2.28E-17   2.28E-17
3809.38   2.28E-17   2.28E-17
3810.38   2.28E-17   2.28E-17
3811.38   2.28E-17   2.28E-17
3812.38   2.28E-17   2.28E-17
3813.38   2.28E-17   2.28E-17
3814.38   2.27E-17   2.27E-17
3815.38   2.27E-17   2.27E-17
3816.38   2.27E-17   2.27E-17
3817.38   2.27E-17   2.27E-17
3818.39   2.27E-17   2.27E-17
3819.39   2.27E-17   2.27E-17
3820.39   2.27E-17   2.27E-17
3821.39   2.27E-17   2.27E-17
3822.39   2.27E-17   2.27E-17
3823.39   2.27E-17   2.27E-17
3824.39   2.27E-17   2.27E-17
3825.39   2.27E-17   2.27E-17
3826.39   2.27E-17   2.27E-17
3827.39   2.27E-17   2.27E-17
3828.39   2.26E-17   2.26E-17
3829.39   2.26E-17   2.26E-17
3830.39   2.26E-17   2.26E-17
3831.39   2.26E-17   2.26E-17
3832.39   2.26E-17   2.26E-17
3833.39   2.26E-17   2.26E-17
3834.39   2.26E-17   2.26E-17
3835.39   2.26E-17   2.26E-17
3836.39   2.25E-17   2.25E-17
3837.39   2.25E-17   2.25E-17
3838.39   2.25E-17   2.25E-17
3839.39   2.25E-17   2.25E-17
3840.39   2.25E-17   2.25E-17
3841.39   2.25E-17   2.25E-17
3842.39   2.24E-17   2.24E-17
3843.39   2.24E-17   2.24E-17
3844.39   2.24E-17   2.24E-17
3845.39   2.24E-17   2.24E-17
3846.39   2.24E-17   2.24E-17
3847.39   2.23E-17   2.23E-17
3848.39   2.23E-17   2.23E-17
3849.39   2.23E-17   2.23E-17
3850.39   2.23E-17   2.23E-17
3851.39   2.23E-17   2.23E-17
3852.39   2.22E-17   2.22E-17
3853.39   2.22E-17   2.22E-17
3854.39   2.22E-17   2.22E-17
3855.39   2.22E-17   2.22E-17
3856.39   2.21E-17   2.21E-17
3857.39   2.21E-17   2.21E-17
3858.39   2.21E-17   2.21E-17
3859.39   2.21E-17   2.21E-17
3860.39   2.20E-17   2.20E-17
3861.39   2.20E-17   2.20E-17
3862.39   2.20E-17   2.20E-17
3863.39   2.20E-17   2.20E-17
3864.39   2.19E-17   2.19E-17
3865.39   2.19E-17   2.19E-17
3866.39   2.19E-17   2.19E-17
3867.39   2.19E-17   2.19E-17
3868.39   2.18E-17   2.18E-17
3869.39   2.18E-17   2.18E-17
3870.39   2.18E-17   2.18E-17
3871.39   2.17E-17   2.17E-17
3872.39   2.17E-17   2.17E-17
3873.39   2.17E-17   2.17E-17
3874.39   2.17E-17   2.17E-17
3875.39   2.16E-17   2.16E-17
3876.39   2.16E-17   2.16E-17
3877.39   2.16E-17   2.16E-17
3878.39   2.15E-17   2.15E-17
3879.39   2.15E-17   2.15E-17
3880.39   2.15E-17   2.15E-17
3881.39   2.14E-17   2.14E-17
3882.39   2.14E-17   2.14E-17
3883.39   2.14E-17   2.14E-17
3884.39   2.13E-17   2.13E-17
3885.39   2.13E-17   2.13E-17
3886.40   2.13E-17   2.13E-17
3887.40   2.12E-17   2.12E-17
3888.40   2.12E-17   2.12E-17
3889.40   2.12E-17   2.12E-17
3890.40   2.11E-17   2.11E-17
3891.40   2.11E-17   2.11E-17
3892.40   2.10E-17   2.10E-17
3893.40   2.10E-17   2.10E-17
3894.40   2.10E-17   2.10E-17
3895.40   2.09E-17   2.09E-17
3896.40   2.09E-17   2.09E-17
3897.40   2.08E-17   2.08E-17
3898.40   2.08E-17   2.08E-17
3899.40   2.08E-17   2.08E-17
3900.40   2.07E-17   2.07E-17
3901.40   2.07E-17   2.07E-17
3902.40   2.06E-17   2.06E-17
3903.40   2.06E-17   2.06E-17
3904.40   2.06E-17   2.06E-17
3905.40   2.05E-17   2.05E-17
3906.40   2.05E-17   2.05E-17
3907.40   2.04E-17   2.04E-17
3908.40   2.04E-17   2.04E-17
3909.40   2.04E-17   2.04E-17
3910.40   2.03E-17   2.03E-17
3911.40   2.03E-17   2.03E-17
3912.40   2.02E-17   2.02E-17
3913.40   2.02E-17   2.02E-17
3914.40   2.01E-17   2.01E-17
3915.40   2.01E-17   2.01E-17
3916.40   2.00E-17   2.00E-17
3917.40   2.00E-17   2.00E-17
3918.40   2.00E-17   2.00E-17
3919.40   1.99E-17   1.99E-17
3920.40   1.99E-17   1.99E-17
3921.40   1.98E-17   1.98E-17
3922.40   1.98E-17   1.98E-17
3923.40   1.97E-17   1.97E-17
3924.40   1.97E-17   1.97E-17
3925.40   1.96E-17   1.96E-17
3926.40   1.96E-17   1.96E-17
3927.40   1.95E-17   1.95E-17
3928.40   1.95E-17   1.95E-17
3929.40   1.94E-17   1.94E-17
3930.40   1.94E-17   1.94E-17
3931.40   1.93E-17   1.93E-17
3932.40   1.93E-17   1.93E-17
3933.40   1.92E-17   1.92E-17
3934.40   1.92E-17   1.92E-17
3935.40   1.91E-17   1.91E-17
3936.40   1.91E-17   1.91E-17
3937.40   1.90E-17   1.90E-17
3938.40   1.90E-17   1.90E-17
3939.40   1.89E-17   1.89E-17
3940.40   1.89E-17   1.89E-17
3941.40   1.88E-17   1.88E-17
3942.40   1.88E-17   1.88E-17
3943.40   1.87E-17   1.87E-17
3944.40   1.87E-17   1.87E-17
3945.40   1.86E-17   1.86E-17
3946.40   1.85E-17   1.85E-17
3947.40   1.85E-17   1.85E-17
3948.40   1.84E-17   1.84E-17
3949.40   1.84E-17   1.84E-17
3950.40   1.83E-17   1.83E-17
3951.40   1.83E-17   1.83E-17
3952.40   1.82E-17   1.82E-17
3953.40   1.82E-17   1.82E-17
3954.41   1.81E-17   1.81E-17
3955.41   1.80E-17   1.80E-17
3956.41   1.80E-17   1.80E-17
3957.41   1.79E-17   1.79E-17
3958.41   1.79E-17   1.79E-17
3959.41   1.78E-17   1.78E-17
3960.41   1.78E-17   1.78E-17
3961.41   1.77E-17   1.77E-17
3962.41   1.77E-17   1.77E-17
3963.41   1.76E-17   1.76E-17
3964.41   1.75E-17   1.75E-17
3965.41   1.75E-17   1.75E-17
3966.41   1.74E-17   1.74E-17
3967.41   1.74E-17   1.74E-17
3968.41   1.73E-17   1.73E-17
3969.41   1.72E-17   1.72E-17
3970.41   1.72E-17   1.72E-17
3971.41   1.71E-17   1.71E-17
3972.41   1.71E-17   1.71E-17
3973.41   1.70E-17   1.70E-17
3974.41   1.70E-17   1.70E-17
3975.41   1.69E-17   1.69E-17
3976.41   1.68E-17   1.68E-17
3977.41   1.68E-17   1.68E-17
3978.41   1.67E-17   1.67E-17
3979.41   1.67E-17   1.67E-17
3980.41   1.66E-17   1.66E-17
3981.41   1.65E-17   1.65E-17
3982.41   1.65E-17   1.65E-17
3983.41   1.64E-17   1.64E-17
3984.41   1.63E-17   1.63E-17
3985.41   1.63E-17   1.63E-17
3986.41   1.62E-17   1.62E-17
3987.41   1.62E-17   1.62E-17
3988.41   1.61E-17   1.61E-17
3989.41   1.60E-17   1.60E-17
3990.41   1.60E-17   1.60E-17
3991.41   1.59E-17   1.59E-17
3992.41   1.59E-17   1.59E-17
3993.41   1.58E-17   1.58E-17
3994.41   1.57E-17   1.57E-17
3995.41   1.57E-17   1.57E-17
3996.41   1.56E-17   1.56E-17
3997.41   1.55E-17   1.55E-17
3998.41   1.55E-17   1.55E-17
3999.41   1.54E-17   1.54E-17
4000.41   1.54E-17   1.54E-17
4001.41   1.53E-17   1.53E-17
4002.41   1.52E-17   1.52E-17
4003.41   1.52E-17   1.52E-17
4004.41   1.51E-17   1.51E-17
4005.41   1.51E-17   1.51E-17
4006.41   1.50E-17   1.50E-17
4007.41   1.49E-17   1.49E-17
4008.41   1.49E-17   1.49E-17
4009.41   1.48E-17   1.48E-17
4010.41   1.47E-17   1.47E-17
4011.41   1.47E-17   1.47E-17
4012.41   1.46E-17   1.46E-17
4013.41   1.46E-17   1.46E-17
4014.41   1.45E-17   1.45E-17
4015.41   1.44E-17   1.44E-17
4016.41   1.44E-17   1.44E-17
4017.41   1.43E-17   1.43E-17
4018.41   1.42E-17   1.42E-17
4019.41   1.42E-17   1.42E-17
4020.41   1.41E-17   1.41E-17
4021.41   1.41E-17   1.41E-17
4022.42   1.40E-17   1.40E-17
4023.42   1.39E-17   1.39E-17
4024.42   1.39E-17   1.39E-17
4025.42   1.38E-17   1.38E-17
4026.42   1.37E-17   1.37E-17
4027.42   1.37E-17   1.37E-17
4028.42   1.36E-17   1.36E-17
4029.42   1.36E-17   1.36E-17
4030.42   1.35E-17   1.35E-17
4031.42   1.34E-17   1.34E-17
4032.42   1.34E-17   1.34E-17
4033.42   1.33E-17   1.33E-17
4034.42   1.32E-17   1.32E-17
4035.42   1.32E-17   1.32E-17
4036.42   1.31E-17   1.31E-17
4037.42   1.31E-17   1.31E-17
4038.42   1.30E-17   1.30E-17
4039.42   1.29E-17   1.29E-17
4040.42   1.29E-17   1.29E-17
4041.42   1.28E-17   1.28E-17
4042.42   1.27E-17   1.27E-17
4043.42   1.27E-17   1.27E-17
4044.42   1.26E-17   1.26E-17
4045.42   1.26E-17   1.26E-17
4046.42   1.25E-17   1.25E-17
4047.42   1.24E-17   1.24E-17
4048.42   1.24E-17   1.24E-17
4049.42   1.23E-17   1.23E-17
4050.42   1.22E-17   1.22E-17
4051.42   1.22E-17   1.22E-17
4052.42   1.21E-17   1.21E-17
4053.42   1.20E-17   1.20E-17
4054.42   1.20E-17   1.20E-17
4055.42   1.19E-17   1.19E-17
4056.42   1.19E-17   1.19E-17
4057.42   1.18E-17   1.18E-17
4058.42   1.17E-17   1.17E-17
4059.42   1.17E-17   1.17E-17
4060.42   1.16E-17   1.16E-17
4061.42   1.15E-17   1.15E-17
4062.42   1.15E-17   1.15E-17
4063.42   1.14E-17   1.14E-17
4064.42   1.14E-17   1.14E-17
4065.42   1.13E-17   1.13E-17
4066.42   1.12E-17   1.12E-17
4067.42   1.12E-17   1.12E-17
4068.42   1.11E-17   1.11E-17
4069.42   1.10E-17   1.10E-17
4070.42   1.10E-17   1.10E-17
4071.42   1.09E-17   1.09E-17
4072.42   1.09E-17   1.09E-17
4073.42   1.08E-17   1.08E-17
4074.42   1.07E-17   1.07E-17
4075.42   1.07E-17   1.07E-17
4076.42   1.06E-17   1.06E-17
4077.42   1.05E-17   1.05E-17
4078.42   1.05E-17   1.05E-17
4079.42   1.04E-17   1.04E-17
4080.42   1.04E-17   1.04E-17
4081.42   1.03E-17   1.03E-17
4082.42   1.02E-17   1.02E-17
4083.42   1.02E-17   1.02E-17
4084.42   1.01E-17   1.01E-17
4085.42   1.00E-17   1.00E-17
4086.42   9.98E-18   9.98E-18
4087.42   9.92E-18   9.92E-18
4088.42   9.85E-18   9.85E-18
4089.42   9.79E-18   9.79E-18
4090.43   9.73E-18   9.73E-18
4091.43   9.67E-18   9.67E-18
4092.43   9.61E-18   9.61E-18
4093.43   9.54E-18   9.54E-18
4094.43   9.48E-18   9.48E-18
4095.43   9.42E-18   9.42E-18
4096.43   9.36E-18   9.36E-18
4097.43   9.29E-18   9.29E-18
4098.43   9.23E-18   9.23E-18
4099.43   9.17E-18   9.17E-18
4100.43   9.11E-18   9.11E-18
4101.43   9.04E-18   9.04E-18
4102.43   8.98E-18   8.98E-18
4103.43   8.92E-18   8.92E-18
4104.43   8.86E-18   8.86E-18
4105.43   8.80E-18   8.80E-18
4106.43   8.74E-18   8.74E-18
4107.43   8.68E-18   8.68E-18
4108.43   8.61E-18   8.61E-18
4109.43   8.55E-18   8.55E-18
4110.43   8.49E-18   8.49E-18
4111.43   8.43E-18   8.43E-18
4112.43   8.37E-18   8.37E-18
4113.43   8.31E-18   8.31E-18
4114.43   8.25E-18   8.25E-18
4115.43   8.19E-18   8.19E-18
4116.43   8.13E-18   8.13E-18
4117.43   8.07E-18   8.07E-18
4118.43   8.01E-18   8.01E-18
4119.43   7.95E-18   7.95E-18
4120.43   7.89E-18   7.89E-18
4121.43   7.83E-18   7.83E-18
4122.43   7.77E-18   7.77E-18
4123.43   7.71E-18   7.71E-18
4124.43   7.65E-18   7.65E-18
4125.43   7.59E-18   7.59E-18
4126.43   7.53E-18   7.53E-18
4127.43   7.48E-18   7.48E-18
4128.43   7.42E-18   7.42E-18
4129.43   7.36E-18   7.36E-18
4130.43   7.30E-18   7.30E-18
4131.43   7.24E-18   7.24E-18
4132.43   7.19E-18   7.19E-18
4133.43   7.13E-18   7.13E-18
4134.43   7.07E-18   7.07E-18
4135.43   7.01E-18   7.01E-18
4136.43   6.96E-18   6.96E-18
4137.43   6.90E-18   6.90E-18
4138.43   6.84E-18   6.84E-18
4139.43   6.79E-18   6.79E-18
4140.43   6.73E-18   6.73E-18
4141.43   6.68E-18   6.68E-18
4142.43   6.62E-18   6.62E-18
4143.43   6.57E-18   6.57E-18
4144.43   6.51E-18   6.51E-18
4145.43   6.46E-18   6.46E-18
4146.43   6.40E-18   6.40E-18
4147.43   6.35E-18   6.35E-18
