0          References for Cross Section of NO        Total   
Cross section:                                                                  
Lambda = 1.-180. A                                                              
   Cross section synthesized from the atomic cross section of N and O           
Lambda = 180.-580. A                                                            
   Lee, L. C., Carlson, R. W., Judge, D. L., Ogawa, M. (1973)                   
   J. Quant. Spectr. Rad. Trans. 13, 1023                                       
Lambda = 580.-1350. A                                                           
   Watanabe, K., Matsunaga, F. M., Sakai, H. (1967)                             
   Appl. Opt. 6, 391                                                            
Lambda = 1350.-1910. A                                                          
   Marmo, F. F. (1953)                                                          
   J. Opt. Soc. Am. 43, 1186                                                    
  832.5 1.31E-17 7.99E-18 0.00E+00 0.00E+00 5.11E-18
  832.8 1.60E-17 9.23E-18 0.00E+00 0.00E+00 6.77E-18
  833.2 2.08E-17 1.11E-17 0.00E+00 0.00E+00 9.73E-18
  833.7 1.82E-17 8.68E-18 0.00E+00 0.00E+00 9.52E-18
  834.0 1.71E-17 7.58E-18 0.00E+00 0.00E+00 9.52E-18
  834.3 2.08E-17 8.53E-18 0.00E+00 0.00E+00 1.23E-17
  834.6 2.05E-17 1.25E-17 0.00E+00 0.00E+00 8.00E-18
  835.2 2.23E-17 9.37E-18 0.00E+00 0.00E+00 1.29E-17
  835.6 1.82E-17 7.44E-18 0.00E+00 0.00E+00 1.08E-17
  835.9 1.75E-17 7.00E-18 0.00E+00 0.00E+00 1.05E-17
  837.3 1.35E-17 7.07E-18 0.00E+00 0.00E+00 6.43E-18
  837.6 1.37E-17 7.54E-18 0.00E+00 0.00E+00 6.16E-18
  838.5 1.21E-17 7.62E-18 0.00E+00 0.00E+00 4.48E-18
  839.3 1.39E-17 8.02E-18 0.00E+00 0.00E+00 5.88E-18
  839.7 1.37E-17 7.54E-18 0.00E+00 0.00E+00 6.16E-18
  840.0 1.42E-17 7.67E-18 0.00E+00 0.00E+00 6.53E-18
  840.5 1.45E-17 7.98E-18 0.00E+00 0.00E+00 6.53E-18
  841.5 1.27E-17 7.24E-18 0.00E+00 0.00E+00 5.46E-18
  842.0 1.46E-17 7.23E-18 0.00E+00 0.00E+00 7.37E-18
  842.5 1.90E-17 7.98E-18 0.00E+00 0.00E+00 1.10E-17
  842.9 2.34E-17 8.42E-18 0.00E+00 0.00E+00 1.50E-17
  843.5 2.31E-17 9.03E-18 0.00E+00 0.00E+00 1.41E-17
  844.6 1.75E-17 7.82E-18 0.00E+00 0.00E+00 9.68E-18
  847.0 1.30E-17 7.41E-18 0.00E+00 0.00E+00 5.59E-18
  848.5 1.49E-17 8.00E-18 0.00E+00 0.00E+00 6.90E-18
  848.8 1.48E-17 7.84E-18 0.00E+00 0.00E+00 6.96E-18
  849.7 1.47E-17 8.67E-18 0.00E+00 0.00E+00 6.03E-18
  851.3 2.27E-17 8.85E-18 0.00E+00 0.00E+00 1.38E-17
  852.0 1.94E-17 7.76E-18 0.00E+00 0.00E+00 1.16E-17
  852.8 2.20E-17 6.82E-18 0.00E+00 0.00E+00 1.52E-17
  854.3 1.86E-17 7.96E-18 0.00E+00 0.00E+00 1.06E-17
  855.6 1.44E-17 7.63E-18 0.00E+00 0.00E+00 6.77E-18
  856.3 1.86E-17 7.63E-18 0.00E+00 0.00E+00 1.10E-17
  856.7 1.60E-17 7.52E-18 0.00E+00 0.00E+00 8.48E-18
  857.0 1.75E-17 7.88E-18 0.00E+00 0.00E+00 9.63E-18
  857.6 1.56E-17 9.52E-18 0.00E+00 0.00E+00 6.08E-18
  857.9 1.34E-17 8.17E-18 0.00E+00 0.00E+00 5.23E-18
  858.2 1.36E-17 8.47E-18 0.00E+00 0.00E+00 5.13E-18
  859.1 1.25E-17 8.25E-18 0.00E+00 0.00E+00 4.25E-18
  859.5 1.31E-17 7.73E-18 0.00E+00 0.00E+00 5.37E-18
  859.8 1.30E-17 7.67E-18 0.00E+00 0.00E+00 5.33E-18
  860.2 1.31E-17 7.73E-18 0.00E+00 0.00E+00 5.37E-18
  860.6 2.16E-17 9.29E-18 0.00E+00 0.00E+00 1.23E-17
  861.1 1.71E-17 7.69E-18 0.00E+00 0.00E+00 9.41E-18
  861.5 1.94E-17 8.15E-18 0.00E+00 0.00E+00 1.13E-17
  862.0 1.60E-17 7.02E-18 0.00E+00 0.00E+00 8.98E-18
  862.3 1.47E-17 6.62E-18 0.00E+00 0.00E+00 8.09E-18
  862.9 2.53E-17 6.07E-18 0.00E+00 0.00E+00 1.92E-17
  863.3 2.08E-17 6.24E-18 0.00E+00 0.00E+00 1.46E-17
  863.7 2.20E-17 6.60E-18 0.00E+00 0.00E+00 1.54E-17
  864.0 1.56E-17 6.05E-18 0.00E+00 0.00E+00 9.55E-18
  864.4 1.32E-17 6.66E-18 0.00E+00 0.00E+00 6.54E-18
  864.7 1.15E-17 6.81E-18 0.00E+00 0.00E+00 4.69E-18
  865.0 1.08E-17 7.34E-18 0.00E+00 0.00E+00 3.46E-18
  865.3 1.13E-17 5.54E-18 0.00E+00 0.00E+00 5.76E-18
  865.9 1.45E-17 7.69E-18 0.00E+00 0.00E+00 6.82E-18
  866.3 1.35E-17 7.29E-18 0.00E+00 0.00E+00 6.21E-18
  866.7 1.44E-17 7.92E-18 0.00E+00 0.00E+00 6.48E-18
  867.1 1.31E-17 7.00E-18 0.00E+00 0.00E+00 6.10E-18
  867.7 1.38E-17 7.04E-18 0.00E+00 0.00E+00 6.76E-18
  868.6 1.97E-17 8.13E-18 0.00E+00 0.00E+00 1.16E-17
  868.9 1.94E-17 7.37E-18 0.00E+00 0.00E+00 1.20E-17
  869.4 2.57E-17 9.77E-18 0.00E+00 0.00E+00 1.59E-17
  870.0 1.94E-17 7.18E-18 0.00E+00 0.00E+00 1.22E-17
  870.3 2.23E-17 1.05E-17 0.00E+00 0.00E+00 1.18E-17
  871.1 1.49E-17 7.15E-18 0.00E+00 0.00E+00 7.75E-18
  871.4 1.33E-17 6.52E-18 0.00E+00 0.00E+00 6.78E-18
  871.7 1.38E-17 6.62E-18 0.00E+00 0.00E+00 7.18E-18
  872.1 1.36E-17 6.26E-18 0.00E+00 0.00E+00 7.34E-18
  872.8 1.40E-17 7.14E-18 0.00E+00 0.00E+00 6.86E-18
  873.1 1.44E-17 7.52E-18 0.00E+00 0.00E+00 6.88E-18
  874.0 1.36E-17 7.59E-18 0.00E+00 0.00E+00 6.01E-18
  874.3 1.27E-17 7.24E-18 0.00E+00 0.00E+00 5.46E-18
  874.8 1.26E-17 7.18E-18 0.00E+00 0.00E+00 5.42E-18
  875.1 1.32E-17 7.52E-18 0.00E+00 0.00E+00 5.68E-18
  875.5 1.32E-17 7.10E-18 0.00E+00 0.00E+00 6.10E-18
  875.8 1.41E-17 7.25E-18 0.00E+00 0.00E+00 6.85E-18
  876.1 1.42E-17 6.96E-18 0.00E+00 0.00E+00 7.24E-18
  876.2 1.41E-17 7.16E-18 0.00E+00 0.00E+00 6.94E-18
  876.5 1.53E-17 8.57E-18 0.00E+00 0.00E+00 6.73E-18
  876.8 1.53E-17 8.42E-18 0.00E+00 0.00E+00 6.88E-18
  877.9 1.94E-17 8.08E-18 0.00E+00 0.00E+00 1.13E-17
  878.2 2.05E-17 7.79E-18 0.00E+00 0.00E+00 1.27E-17
  878.6 1.97E-17 8.16E-18 0.00E+00 0.00E+00 1.15E-17
  878.9 1.90E-17 8.36E-18 0.00E+00 0.00E+00 1.06E-17
  879.4 1.71E-17 8.38E-18 0.00E+00 0.00E+00 8.72E-18
  879.8 1.94E-17 8.73E-18 0.00E+00 0.00E+00 1.07E-17
  880.2 1.79E-17 8.41E-18 0.00E+00 0.00E+00 9.49E-18
  881.1 2.33E-17 1.10E-17 0.00E+00 0.00E+00 1.23E-17
  881.8 3.65E-17 1.64E-17 0.00E+00 0.00E+00 2.01E-17
  882.3 3.01E-17 1.44E-17 0.00E+00 0.00E+00 1.57E-17
  882.5 3.42E-17 1.54E-17 0.00E+00 0.00E+00 1.88E-17
  883.0 2.79E-17 1.33E-17 0.00E+00 0.00E+00 1.46E-17
  883.4 2.08E-17 1.04E-17 0.00E+00 0.00E+00 1.04E-17
  884.0 1.94E-17 1.09E-17 0.00E+00 0.00E+00 8.54E-18
  884.3 1.97E-17 1.11E-17 0.00E+00 0.00E+00 8.61E-18
  885.0 3.80E-17 2.17E-17 0.00E+00 0.00E+00 1.63E-17
  885.3 3.57E-17 1.96E-17 0.00E+00 0.00E+00 1.61E-17
  885.7 3.35E-17 1.74E-17 0.00E+00 0.00E+00 1.61E-17
  886.3 2.50E-17 1.45E-17 0.00E+00 0.00E+00 1.05E-17
  886.8 1.21E-17 6.90E-18 0.00E+00 0.00E+00 5.20E-18
  887.3 1.86E-17 1.01E-17 0.00E+00 0.00E+00 8.46E-18
  887.6 1.90E-17 1.01E-17 0.00E+00 0.00E+00 8.93E-18
  887.9 1.94E-17 9.70E-18 0.00E+00 0.00E+00 9.70E-18
  888.4 2.31E-17 9.55E-18 0.00E+00 0.00E+00 1.36E-17
  889.4 7.07E-17 1.70E-17 0.00E+00 0.00E+00 5.37E-17
  890.9 2.53E-17 1.09E-17 0.00E+00 0.00E+00 1.44E-17
  892.0 1.82E-17 1.04E-17 0.00E+00 0.00E+00 7.83E-18
  892.7 1.79E-17 9.96E-18 0.00E+00 0.00E+00 7.94E-18
  894.1 2.46E-17 1.30E-17 0.00E+00 0.00E+00 1.16E-17
  894.5 2.46E-17 1.28E-17 0.00E+00 0.00E+00 1.18E-17
  895.6 3.80E-17 1.90E-17 0.00E+00 0.00E+00 1.90E-17
  896.6 9.86E-17 4.47E-17 0.00E+00 0.00E+00 5.39E-17
  896.9 1.67E-16 7.33E-17 0.00E+00 0.00E+00 9.37E-17
  897.3 3.35E-16 1.41E-16 0.00E+00 0.00E+00 1.94E-16
  898.0 1.57E-16 6.54E-17 0.00E+00 0.00E+00 9.16E-17
  898.7 7.93E-17 3.28E-17 0.00E+00 0.00E+00 4.65E-17
  899.6 4.17E-17 1.71E-17 0.00E+00 0.00E+00 2.46E-17
  901.0 2.79E-17 1.12E-17 0.00E+00 0.00E+00 1.67E-17
  901.5 2.64E-17 1.06E-17 0.00E+00 0.00E+00 1.58E-17
  902.4 2.49E-17 1.05E-17 0.00E+00 0.00E+00 1.44E-17
  902.8 2.46E-17 1.02E-17 0.00E+00 0.00E+00 1.44E-17
  903.7 2.53E-17 1.03E-17 0.00E+00 0.00E+00 1.50E-17
  905.1 2.83E-17 1.10E-17 0.00E+00 0.00E+00 1.73E-17
  906.1 4.09E-17 1.60E-17 0.00E+00 0.00E+00 2.49E-17
  906.8 4.99E-17 1.50E-17 0.00E+00 0.00E+00 3.49E-17
  907.6 5.40E-17 1.78E-17 0.00E+00 0.00E+00 3.62E-17
  908.5 4.50E-17 1.75E-17 0.00E+00 0.00E+00 2.74E-17
  910.5 3.20E-17 1.22E-17 0.00E+00 0.00E+00 1.98E-17
  911.4 2.94E-17 1.12E-17 0.00E+00 0.00E+00 1.82E-17
  912.1 2.87E-17 1.09E-17 0.00E+00 0.00E+00 1.78E-17
  913.4 2.72E-17 9.25E-18 0.00E+00 0.00E+00 1.80E-17
  914.2 2.83E-17 9.90E-18 0.00E+00 0.00E+00 1.84E-17
  914.8 2.79E-17 9.77E-18 0.00E+00 0.00E+00 1.81E-17
  916.0 3.01E-17 9.93E-18 0.00E+00 0.00E+00 2.02E-17
  917.0 3.13E-17 9.08E-18 0.00E+00 0.00E+00 2.22E-17
  917.8 3.13E-17 7.82E-18 0.00E+00 0.00E+00 2.35E-17
  919.0 3.46E-17 8.65E-18 0.00E+00 0.00E+00 2.59E-17
  920.0 3.28E-17 9.51E-18 0.00E+00 0.00E+00 2.33E-17
  921.4 2.94E-17 1.15E-17 0.00E+00 0.00E+00 1.79E-17
  922.3 3.05E-17 1.40E-17 0.00E+00 0.00E+00 1.65E-17
  923.4 3.31E-17 1.65E-17 0.00E+00 0.00E+00 1.65E-17
  924.0 3.31E-17 1.65E-17 0.00E+00 0.00E+00 1.65E-17
  924.4 3.50E-17 1.75E-17 0.00E+00 0.00E+00 1.75E-17
  924.8 3.42E-17 1.71E-17 0.00E+00 0.00E+00 1.71E-17
  925.1 3.28E-17 1.61E-17 0.00E+00 0.00E+00 1.67E-17
  925.8 3.35E-17 1.68E-17 0.00E+00 0.00E+00 1.68E-17
  926.0 3.31E-17 1.65E-17 0.00E+00 0.00E+00 1.65E-17
  926.8 3.46E-17 1.76E-17 0.00E+00 0.00E+00 1.70E-17
  928.8 2.90E-17 1.25E-17 0.00E+00 0.00E+00 1.65E-17
  930.0 3.13E-17 1.10E-17 0.00E+00 0.00E+00 2.03E-17
  930.3 3.24E-17 9.40E-18 0.00E+00 0.00E+00 2.30E-17
  931.5 3.05E-17 1.01E-17 0.00E+00 0.00E+00 2.04E-17
  933.0 2.12E-17 8.14E-18 0.00E+00 0.00E+00 1.31E-17
  934.6 1.53E-17 6.73E-18 0.00E+00 0.00E+00 8.57E-18
  935.6 1.53E-17 7.31E-18 0.00E+00 0.00E+00 7.99E-18
  936.2 1.56E-17 7.80E-18 0.00E+00 0.00E+00 7.80E-18
  936.9 1.60E-17 8.00E-18 0.00E+00 0.00E+00 8.00E-18
  937.6 1.82E-17 9.28E-18 0.00E+00 0.00E+00 8.92E-18
  940.2 3.09E-17 1.88E-17 0.00E+00 0.00E+00 1.21E-17
  941.6 4.13E-17 2.23E-17 0.00E+00 0.00E+00 1.90E-17
  942.2 3.42E-17 1.85E-17 0.00E+00 0.00E+00 1.57E-17
  943.2 3.61E-17 1.91E-17 0.00E+00 0.00E+00 1.70E-17
  944.8 2.23E-17 1.25E-17 0.00E+00 0.00E+00 9.81E-18
  945.2 2.16E-17 1.23E-17 0.00E+00 0.00E+00 9.29E-18
  946.0 2.01E-17 1.15E-17 0.00E+00 0.00E+00 8.64E-18
  946.7 1.82E-17 1.02E-17 0.00E+00 0.00E+00 8.01E-18
  948.1 1.53E-17 8.26E-18 0.00E+00 0.00E+00 7.04E-18
  949.1 1.34E-17 6.83E-18 0.00E+00 0.00E+00 6.57E-18
  949.7 1.45E-17 6.96E-18 0.00E+00 0.00E+00 7.54E-18
  950.9 1.47E-17 6.76E-18 0.00E+00 0.00E+00 7.94E-18
  952.3 1.39E-17 6.95E-18 0.00E+00 0.00E+00 6.95E-18
  953.7 1.68E-17 1.02E-17 0.00E+00 0.00E+00 6.55E-18
  954.8 1.94E-17 1.16E-17 0.00E+00 0.00E+00 7.76E-18
  955.7 1.82E-17 1.00E-17 0.00E+00 0.00E+00 8.19E-18
  956.9 1.71E-17 8.72E-18 0.00E+00 0.00E+00 8.38E-18
  957.8 1.71E-17 9.06E-18 0.00E+00 0.00E+00 8.04E-18
  958.4 1.67E-17 8.52E-18 0.00E+00 0.00E+00 8.18E-18
  960.0 2.01E-17 1.05E-17 0.00E+00 0.00E+00 9.65E-18
  960.7 2.05E-17 1.13E-17 0.00E+00 0.00E+00 9.22E-18
  961.7 1.82E-17 9.10E-18 0.00E+00 0.00E+00 9.10E-18
  962.8 1.86E-17 8.37E-18 0.00E+00 0.00E+00 1.02E-17
  964.1 1.82E-17 8.92E-18 0.00E+00 0.00E+00 9.28E-18
  964.8 1.75E-17 9.10E-18 0.00E+00 0.00E+00 8.40E-18
  966.0 1.94E-17 1.13E-17 0.00E+00 0.00E+00 8.15E-18
  967.5 1.97E-17 1.18E-17 0.00E+00 0.00E+00 7.88E-18
  968.3 2.12E-17 1.25E-17 0.00E+00 0.00E+00 8.69E-18
  969.2 2.16E-17 1.23E-17 0.00E+00 0.00E+00 9.29E-18
  970.3 2.08E-17 1.10E-17 0.00E+00 0.00E+00 9.78E-18
  972.5 2.20E-17 1.06E-17 0.00E+00 0.00E+00 1.14E-17
  973.4 2.08E-17 9.98E-18 0.00E+00 0.00E+00 1.08E-17
  974.6 2.01E-17 9.85E-18 0.00E+00 0.00E+00 1.03E-17
  976.2 1.82E-17 9.83E-18 0.00E+00 0.00E+00 8.37E-18
  976.7 1.79E-17 1.02E-17 0.00E+00 0.00E+00 7.70E-18
  977.5 2.08E-17 1.25E-17 0.00E+00 0.00E+00 8.32E-18
  978.5 1.97E-17 1.14E-17 0.00E+00 0.00E+00 8.27E-18
  979.2 1.86E-17 1.00E-17 0.00E+00 0.00E+00 8.56E-18
  980.1 1.71E-17 9.41E-18 0.00E+00 0.00E+00 7.69E-18
  981.3 2.01E-17 1.43E-17 0.00E+00 0.00E+00 5.83E-18
  982.1 3.01E-17 2.29E-17 0.00E+00 0.00E+00 7.22E-18
  983.8 2.94E-17 1.94E-17 0.00E+00 0.00E+00 1.00E-17
  984.6 2.68E-17 1.58E-17 0.00E+00 0.00E+00 1.10E-17
  986.1 2.08E-17 1.08E-17 0.00E+00 0.00E+00 9.98E-18
  986.9 1.94E-17 1.01E-17 0.00E+00 0.00E+00 9.31E-18
  988.5 1.86E-17 9.67E-18 0.00E+00 0.00E+00 8.93E-18
  989.6 1.82E-17 9.46E-18 0.00E+00 0.00E+00 8.74E-18
  990.6 1.82E-17 8.92E-18 0.00E+00 0.00E+00 9.28E-18
  991.7 1.67E-17 8.18E-18 0.00E+00 0.00E+00 8.52E-18
  993.3 2.01E-17 1.07E-17 0.00E+00 0.00E+00 9.45E-18
  994.2 1.94E-17 1.03E-17 0.00E+00 0.00E+00 9.12E-18
  995.2 1.64E-17 9.02E-18 0.00E+00 0.00E+00 7.38E-18
  996.1 1.71E-17 8.89E-18 0.00E+00 0.00E+00 8.21E-18
  996.6 1.71E-17 9.92E-18 0.00E+00 0.00E+00 7.18E-18
  997.6 2.31E-17 1.46E-17 0.00E+00 0.00E+00 8.55E-18
  998.8 2.68E-17 1.55E-17 0.00E+00 0.00E+00 1.13E-17
 1000.0 2.83E-17 1.61E-17 0.00E+00 0.00E+00 1.22E-17
 1000.7 3.09E-17 1.82E-17 0.00E+00 0.00E+00 1.27E-17
 1001.9 2.83E-17 1.73E-17 0.00E+00 0.00E+00 1.10E-17
 1002.6 2.57E-17 1.46E-17 0.00E+00 0.00E+00 1.11E-17
 1004.0 2.23E-17 1.18E-17 0.00E+00 0.00E+00 1.05E-17
 1004.6 2.08E-17 1.08E-17 0.00E+00 0.00E+00 9.98E-18
 1005.5 2.12E-17 1.08E-17 0.00E+00 0.00E+00 1.04E-17
 1006.2 2.05E-17 1.03E-17 0.00E+00 0.00E+00 1.03E-17
 1007.6 1.97E-17 9.65E-18 0.00E+00 0.00E+00 1.00E-17
 1008.8 1.94E-17 9.31E-18 0.00E+00 0.00E+00 1.01E-17
 1009.4 1.86E-17 8.93E-18 0.00E+00 0.00E+00 9.67E-18
 1010.0 1.71E-17 8.04E-18 0.00E+00 0.00E+00 9.06E-18
 1010.8 1.60E-17 8.00E-18 0.00E+00 0.00E+00 8.00E-18
 1011.5 1.53E-17 8.11E-18 0.00E+00 0.00E+00 7.19E-18
 1012.3 1.56E-17 9.98E-18 0.00E+00 0.00E+00 5.62E-18
 1013.5 1.82E-17 1.13E-17 0.00E+00 0.00E+00 6.92E-18
 1014.2 1.86E-17 1.10E-17 0.00E+00 0.00E+00 7.63E-18
 1016.0 1.94E-17 1.09E-17 0.00E+00 0.00E+00 8.54E-18
 1016.9 2.23E-17 1.20E-17 0.00E+00 0.00E+00 1.03E-17
 1017.8 2.20E-17 1.14E-17 0.00E+00 0.00E+00 1.06E-17
 1019.4 2.14E-17 1.28E-17 0.00E+00 0.00E+00 8.56E-18
 1020.8 2.57E-17 1.70E-17 0.00E+00 0.00E+00 8.74E-18
 1022.4 2.31E-17 1.27E-17 0.00E+00 0.00E+00 1.04E-17
 1023.4 2.53E-17 1.34E-17 0.00E+00 0.00E+00 1.19E-17
 1024.7 2.20E-17 1.12E-17 0.00E+00 0.00E+00 1.08E-17
 1025.7 1.94E-17 1.01E-17 0.00E+00 0.00E+00 9.31E-18
 1027.1 1.47E-17 8.23E-18 0.00E+00 0.00E+00 6.47E-18
 1028.2 1.19E-17 7.26E-18 0.00E+00 0.00E+00 4.64E-18
 1029.3 1.00E-17 6.90E-18 0.00E+00 0.00E+00 3.10E-18
 1030.2 8.93E-18 6.43E-18 0.00E+00 0.00E+00 2.50E-18
 1030.8 9.16E-18 6.60E-18 0.00E+00 0.00E+00 2.56E-18
 1031.9 1.38E-17 8.56E-18 0.00E+00 0.00E+00 5.24E-18
 1033.6 1.79E-17 1.20E-17 0.00E+00 0.00E+00 5.91E-18
 1034.3 1.71E-17 1.18E-17 0.00E+00 0.00E+00 5.30E-18
 1035.5 1.49E-17 9.39E-18 0.00E+00 0.00E+00 5.51E-18
 1036.5 1.53E-17 8.87E-18 0.00E+00 0.00E+00 6.43E-18
 1037.2 1.67E-17 9.85E-18 0.00E+00 0.00E+00 6.85E-18
 1038.1 1.41E-17 8.46E-18 0.00E+00 0.00E+00 5.64E-18
 1039.1 7.48E-18 4.79E-18 0.00E+00 0.00E+00 2.69E-18
 1039.9 1.22E-17 8.17E-18 0.00E+00 0.00E+00 4.03E-18
 1040.9 1.67E-17 1.02E-17 0.00E+00 0.00E+00 6.51E-18
 1042.5 1.71E-17 1.11E-17 0.00E+00 0.00E+00 5.98E-18
 1042.9 1.67E-17 1.04E-17 0.00E+00 0.00E+00 6.35E-18
 1043.5 1.64E-17 1.00E-17 0.00E+00 0.00E+00 6.40E-18
 1044.1 1.64E-17 9.51E-18 0.00E+00 0.00E+00 6.89E-18
 1045.3 1.53E-17 9.49E-18 0.00E+00 0.00E+00 5.81E-18
 1046.6 1.22E-17 8.05E-18 0.00E+00 0.00E+00 4.15E-18
 1047.1 1.08E-17 7.34E-18 0.00E+00 0.00E+00 3.46E-18
 1047.8 9.19E-18 6.71E-18 0.00E+00 0.00E+00 2.48E-18
 1049.5 7.78E-18 5.45E-18 0.00E+00 0.00E+00 2.33E-18
 1050.1 8.45E-18 5.58E-18 0.00E+00 0.00E+00 2.87E-18
 1050.6 9.49E-18 5.98E-18 0.00E+00 0.00E+00 3.51E-18
 1052.4 1.28E-17 7.68E-18 0.00E+00 0.00E+00 5.12E-18
 1054.2 1.38E-17 9.11E-18 0.00E+00 0.00E+00 4.69E-18
 1054.7 1.16E-17 8.12E-18 0.00E+00 0.00E+00 3.48E-18
 1055.5 1.18E-17 8.26E-18 0.00E+00 0.00E+00 3.54E-18
 1056.4 1.22E-17 8.30E-18 0.00E+00 0.00E+00 3.90E-18
 1058.8 1.19E-17 7.62E-18 0.00E+00 0.00E+00 4.28E-18
 1059.5 9.57E-18 6.41E-18 0.00E+00 0.00E+00 3.16E-18
 1061.7 8.04E-18 5.15E-18 0.00E+00 0.00E+00 2.89E-18
 1062.6 1.00E-17 6.62E-18 0.00E+00 0.00E+00 3.38E-18
 1063.6 1.19E-17 7.63E-18 0.00E+00 0.00E+00 4.27E-18
 1065.1 1.37E-17 8.36E-18 0.00E+00 0.00E+00 5.34E-18
 1066.4 1.12E-17 7.84E-18 0.00E+00 0.00E+00 3.36E-18
 1067.0 9.12E-18 6.37E-18 0.00E+00 0.00E+00 2.75E-18
 1067.6 7.93E-18 5.52E-18 0.00E+00 0.00E+00 2.41E-18
 1068.5 7.03E-18 4.88E-18 0.00E+00 0.00E+00 2.15E-18
 1068.9 6.75E-18 4.68E-18 0.00E+00 0.00E+00 2.07E-18
 1069.9 6.29E-18 4.34E-18 0.00E+00 0.00E+00 1.95E-18
 1070.7 6.74E-18 4.59E-18 0.00E+00 0.00E+00 2.15E-18
 1071.4 6.44E-18 4.34E-18 0.00E+00 0.00E+00 2.10E-18
 1072.2 6.81E-18 4.53E-18 0.00E+00 0.00E+00 2.28E-18
 1072.7 6.74E-18 4.45E-18 0.00E+00 0.00E+00 2.29E-18
 1073.2 7.11E-18 4.71E-18 0.00E+00 0.00E+00 2.40E-18
 1073.9 7.11E-18 4.74E-18 0.00E+00 0.00E+00 2.37E-18
 1075.3 7.37E-18 4.96E-18 0.00E+00 0.00E+00 2.41E-18
 1076.0 7.78E-18 5.26E-18 0.00E+00 0.00E+00 2.52E-18
 1077.0 8.60E-18 5.91E-18 0.00E+00 0.00E+00 2.69E-18
 1077.8 1.00E-17 7.05E-18 0.00E+00 0.00E+00 2.95E-18
 1079.8 8.86E-18 6.65E-18 0.00E+00 0.00E+00 2.22E-18
 1081.6 1.14E-17 8.78E-18 0.00E+00 0.00E+00 2.62E-18
 1083.0 8.49E-18 6.42E-18 0.00E+00 0.00E+00 2.07E-18
 1084.6 7.70E-18 5.70E-18 0.00E+00 0.00E+00 2.00E-18
 1086.1 9.53E-18 7.38E-18 0.00E+00 0.00E+00 2.15E-18
 1086.8 8.82E-18 6.97E-18 0.00E+00 0.00E+00 1.85E-18
 1087.7 7.48E-18 6.05E-18 0.00E+00 0.00E+00 1.43E-18
 1088.7 6.44E-18 5.35E-18 0.00E+00 0.00E+00 1.09E-18
 1090.0 5.81E-18 4.65E-18 0.00E+00 0.00E+00 1.16E-18
 1091.1 5.58E-18 4.44E-18 0.00E+00 0.00E+00 1.14E-18
 1091.7 5.40E-18 4.29E-18 0.00E+00 0.00E+00 1.11E-18
 1092.7 5.32E-18 4.20E-18 0.00E+00 0.00E+00 1.12E-18
 1093.4 5.25E-18 4.13E-18 0.00E+00 0.00E+00 1.12E-18
 1094.6 4.99E-18 3.89E-18 0.00E+00 0.00E+00 1.10E-18
 1095.9 5.36E-18 4.18E-18 0.00E+00 0.00E+00 1.18E-18
 1097.1 5.02E-18 3.92E-18 0.00E+00 0.00E+00 1.10E-18
 1097.9 4.84E-18 3.78E-18 0.00E+00 0.00E+00 1.06E-18
 1099.5 4.43E-18 3.46E-18 0.00E+00 0.00E+00 9.75E-19
 1100.6 4.43E-18 3.46E-18 0.00E+00 0.00E+00 9.75E-19
 1101.6 4.06E-18 3.33E-18 0.00E+00 0.00E+00 7.31E-19
 1102.1 3.95E-18 3.32E-18 0.00E+00 0.00E+00 6.32E-19
 1103.2 4.24E-18 3.62E-18 0.00E+00 0.00E+00 6.18E-19
 1103.8 3.60E-18 3.10E-18 0.00E+00 0.00E+00 4.96E-19
 1104.4 4.13E-18 3.59E-18 0.00E+00 0.00E+00 5.37E-19
 1105.0 4.35E-18 3.75E-18 0.00E+00 0.00E+00 6.03E-19
 1106.0 4.39E-18 3.72E-18 0.00E+00 0.00E+00 6.71E-19
 1107.2 5.06E-18 4.20E-18 0.00E+00 0.00E+00 8.60E-19
 1107.8 4.84E-18 4.01E-18 0.00E+00 0.00E+00 8.32E-19
 1108.3 5.77E-18 4.77E-18 0.00E+00 0.00E+00 1.00E-18
 1108.9 6.10E-18 5.03E-18 0.00E+00 0.00E+00 1.07E-18
 1109.9 6.77E-18 5.56E-18 0.00E+00 0.00E+00 1.21E-18
 1110.5 6.36E-18 5.22E-18 0.00E+00 0.00E+00 1.14E-18
 1111.6 5.77E-18 4.79E-18 0.00E+00 0.00E+00 9.81E-19
 1112.4 5.21E-18 4.30E-18 0.00E+00 0.00E+00 9.10E-19
 1113.2 5.02E-18 4.12E-18 0.00E+00 0.00E+00 8.99E-19
 1114.4 4.62E-18 3.76E-18 0.00E+00 0.00E+00 8.59E-19
 1115.1 4.62E-18 3.74E-18 0.00E+00 0.00E+00 8.78E-19
 1116.5 4.39E-18 3.51E-18 0.00E+00 0.00E+00 8.78E-19
 1117.5 4.02E-18 3.23E-18 0.00E+00 0.00E+00 7.89E-19
 1117.9 3.87E-18 3.12E-18 0.00E+00 0.00E+00 7.53E-19
 1118.3 3.83E-18 3.09E-18 0.00E+00 0.00E+00 7.39E-19
 1119.1 3.83E-18 3.10E-18 0.00E+00 0.00E+00 7.28E-19
 1119.6 3.72E-18 3.02E-18 0.00E+00 0.00E+00 6.98E-19
 1121.3 3.70E-18 3.03E-18 0.00E+00 0.00E+00 6.66E-19
 1122.5 3.42E-18 2.79E-18 0.00E+00 0.00E+00 6.31E-19
