0 Branching ratio for S2O      Total        1 branches
Lambda        Total        SO/S
1933.11   0.00E+00   0.00E+00
1934.11   0.00E+00   0.00E+00
1935.11   0.00E+00   0.00E+00
1936.11   0.00E+00   0.00E+00
1937.11   0.00E+00   0.00E+00
1938.11   0.00E+00   0.00E+00
1939.11   0.00E+00   0.00E+00
1940.11   0.00E+00   0.00E+00
1941.11   0.00E+00   0.00E+00
1942.11   0.00E+00   0.00E+00
1943.11   0.00E+00   0.00E+00
1944.11   0.00E+00   0.00E+00
1945.11   0.00E+00   0.00E+00
1946.11   0.00E+00   0.00E+00
1947.11   0.00E+00   0.00E+00
1948.11   0.00E+00   0.00E+00
1949.11   0.00E+00   0.00E+00
1950.11   0.00E+00   0.00E+00
1951.11   0.00E+00   0.00E+00
1952.11   0.00E+00   0.00E+00
1953.11   0.00E+00   0.00E+00
1954.11   0.00E+00   0.00E+00
1955.11   0.00E+00   0.00E+00
1956.11   0.00E+00   0.00E+00
1957.11   0.00E+00   0.00E+00
1958.11   0.00E+00   0.00E+00
1959.11   0.00E+00   0.00E+00
1960.11   0.00E+00   0.00E+00
1961.11   0.00E+00   0.00E+00
1962.11   0.00E+00   0.00E+00
1963.11   0.00E+00   0.00E+00
1964.11   0.00E+00   0.00E+00
1965.11   0.00E+00   0.00E+00
1966.11   0.00E+00   0.00E+00
1967.11   0.00E+00   0.00E+00
1968.11   0.00E+00   0.00E+00
1969.11   0.00E+00   0.00E+00
1970.11   0.00E+00   0.00E+00
1971.11   0.00E+00   0.00E+00
1972.11   0.00E+00   0.00E+00
1973.11   0.00E+00   0.00E+00
1974.11   0.00E+00   0.00E+00
1975.11   0.00E+00   0.00E+00
1976.11   0.00E+00   0.00E+00
1977.11   0.00E+00   0.00E+00
1978.11   0.00E+00   0.00E+00
1979.11   0.00E+00   0.00E+00
1980.11   0.00E+00   0.00E+00
1981.11   0.00E+00   0.00E+00
1982.12   0.00E+00   0.00E+00
1983.12   0.00E+00   0.00E+00
1984.12   0.00E+00   0.00E+00
1985.12   0.00E+00   0.00E+00
1986.12   0.00E+00   0.00E+00
1987.12   0.00E+00   0.00E+00
1988.12   0.00E+00   0.00E+00
1989.12   0.00E+00   0.00E+00
1990.12   0.00E+00   0.00E+00
1991.12   0.00E+00   0.00E+00
1992.12   0.00E+00   0.00E+00
1993.12   0.00E+00   0.00E+00
1994.12   0.00E+00   0.00E+00
1995.12   0.00E+00   0.00E+00
1996.12   0.00E+00   0.00E+00
1997.12   0.00E+00   0.00E+00
1998.12   0.00E+00   0.00E+00
1999.12   0.00E+00   0.00E+00
2000.12   0.00E+00   0.00E+00
2001.12   0.00E+00   0.00E+00
2002.12   0.00E+00   0.00E+00
2003.12   0.00E+00   0.00E+00
2004.12   0.00E+00   0.00E+00
2005.12   0.00E+00   0.00E+00
2006.12   0.00E+00   0.00E+00
2007.12   0.00E+00   0.00E+00
2008.12   0.00E+00   0.00E+00
2009.12   0.00E+00   0.00E+00
2010.12   0.00E+00   0.00E+00
2011.12   0.00E+00   0.00E+00
2012.12   0.00E+00   0.00E+00
2013.12   0.00E+00   0.00E+00
2014.12   0.00E+00   0.00E+00
2015.12   0.00E+00   0.00E+00
2016.12   0.00E+00   0.00E+00
2017.12   0.00E+00   0.00E+00
2018.12   0.00E+00   0.00E+00
2019.12   0.00E+00   0.00E+00
2020.12   0.00E+00   0.00E+00
2021.12   0.00E+00   0.00E+00
2022.12   0.00E+00   0.00E+00
2023.12   0.00E+00   0.00E+00
2024.12   0.00E+00   0.00E+00
2025.12   0.00E+00   0.00E+00
2026.12   0.00E+00   0.00E+00
2027.12   0.00E+00   0.00E+00
2028.12   0.00E+00   0.00E+00
2029.12   0.00E+00   0.00E+00
2030.12   0.00E+00   0.00E+00
2031.12   0.00E+00   0.00E+00
2032.12   0.00E+00   0.00E+00
2033.12   0.00E+00   0.00E+00
2034.12   0.00E+00   0.00E+00
2035.12   0.00E+00   0.00E+00
2036.12   0.00E+00   0.00E+00
2037.12   0.00E+00   0.00E+00
2038.12   0.00E+00   0.00E+00
2039.12   0.00E+00   0.00E+00
2040.12   0.00E+00   0.00E+00
2041.12   0.00E+00   0.00E+00
2042.12   0.00E+00   0.00E+00
2043.12   0.00E+00   0.00E+00
2044.12   0.00E+00   0.00E+00
2045.12   0.00E+00   0.00E+00
2046.12   0.00E+00   0.00E+00
2047.12   0.00E+00   0.00E+00
2048.12   0.00E+00   0.00E+00
2049.12   0.00E+00   0.00E+00
2050.13   0.00E+00   0.00E+00
2051.13   0.00E+00   0.00E+00
2052.13   0.00E+00   0.00E+00
2053.13   0.00E+00   0.00E+00
2054.13   0.00E+00   0.00E+00
2055.13   0.00E+00   0.00E+00
2056.13   0.00E+00   0.00E+00
2057.13   0.00E+00   0.00E+00
2058.13   0.00E+00   0.00E+00
2059.13   0.00E+00   0.00E+00
2060.13   0.00E+00   0.00E+00
2061.13   0.00E+00   0.00E+00
2062.13   0.00E+00   0.00E+00
2063.13   0.00E+00   0.00E+00
2064.13   0.00E+00   0.00E+00
2065.13   0.00E+00   0.00E+00
2066.13   0.00E+00   0.00E+00
2067.13   0.00E+00   0.00E+00
2068.13   0.00E+00   0.00E+00
2069.13   0.00E+00   0.00E+00
2070.13   0.00E+00   0.00E+00
2071.13   0.00E+00   0.00E+00
2072.13   0.00E+00   0.00E+00
2073.13   0.00E+00   0.00E+00
2074.13   0.00E+00   0.00E+00
2075.13   0.00E+00   0.00E+00
2076.13   0.00E+00   0.00E+00
2077.13   0.00E+00   0.00E+00
2078.13   0.00E+00   0.00E+00
2079.13   0.00E+00   0.00E+00
2080.13   0.00E+00   0.00E+00
2081.13   0.00E+00   0.00E+00
2082.13   0.00E+00   0.00E+00
2083.13   0.00E+00   0.00E+00
2084.13   0.00E+00   0.00E+00
2085.13   0.00E+00   0.00E+00
2086.13   0.00E+00   0.00E+00
2087.13   0.00E+00   0.00E+00
2088.13   0.00E+00   0.00E+00
2089.13   0.00E+00   0.00E+00
2090.13   0.00E+00   0.00E+00
2091.13   0.00E+00   0.00E+00
2092.13   0.00E+00   0.00E+00
2093.13   0.00E+00   0.00E+00
2094.13   0.00E+00   0.00E+00
2095.13   0.00E+00   0.00E+00
2096.13   0.00E+00   0.00E+00
2097.13   0.00E+00   0.00E+00
2098.13   0.00E+00   0.00E+00
2099.13   0.00E+00   0.00E+00
2100.13   0.00E+00   0.00E+00
2101.13   0.00E+00   0.00E+00
2102.13   0.00E+00   0.00E+00
2103.13   0.00E+00   0.00E+00
2104.13   0.00E+00   0.00E+00
2105.13   0.00E+00   0.00E+00
2106.13   0.00E+00   0.00E+00
2107.13   0.00E+00   0.00E+00
2108.13   0.00E+00   0.00E+00
2109.13   0.00E+00   0.00E+00
2110.13   0.00E+00   0.00E+00
2111.13   0.00E+00   0.00E+00
2112.13   0.00E+00   0.00E+00
2113.13   0.00E+00   0.00E+00
2114.13   0.00E+00   0.00E+00
2115.13   0.00E+00   0.00E+00
2116.13   0.00E+00   0.00E+00
2117.13   0.00E+00   0.00E+00
2118.14   0.00E+00   0.00E+00
2119.14   0.00E+00   0.00E+00
2120.14   0.00E+00   0.00E+00
2121.14   0.00E+00   0.00E+00
2122.14   0.00E+00   0.00E+00
2123.14   0.00E+00   0.00E+00
2124.14   0.00E+00   0.00E+00
2125.14   0.00E+00   0.00E+00
2126.14   0.00E+00   0.00E+00
2127.14   0.00E+00   0.00E+00
2128.14   0.00E+00   0.00E+00
2129.14   0.00E+00   0.00E+00
2130.14   0.00E+00   0.00E+00
2131.14   0.00E+00   0.00E+00
2132.14   0.00E+00   0.00E+00
2133.14   0.00E+00   0.00E+00
2134.14   0.00E+00   0.00E+00
2135.14   0.00E+00   0.00E+00
2136.14   0.00E+00   0.00E+00
2137.14   0.00E+00   0.00E+00
2138.14   0.00E+00   0.00E+00
2139.14   0.00E+00   0.00E+00
2140.14   0.00E+00   0.00E+00
2141.14   0.00E+00   0.00E+00
2142.14   0.00E+00   0.00E+00
2143.14   0.00E+00   0.00E+00
2144.14   0.00E+00   0.00E+00
2145.14   0.00E+00   0.00E+00
2146.14   0.00E+00   0.00E+00
2147.14   0.00E+00   0.00E+00
2148.14   0.00E+00   0.00E+00
2149.14   0.00E+00   0.00E+00
2150.14   0.00E+00   0.00E+00
2151.14   0.00E+00   0.00E+00
2152.14   0.00E+00   0.00E+00
2153.14   0.00E+00   0.00E+00
2154.14   0.00E+00   0.00E+00
2155.14   0.00E+00   0.00E+00
2156.14   0.00E+00   0.00E+00
2157.14   0.00E+00   0.00E+00
2158.14   0.00E+00   0.00E+00
2159.14   0.00E+00   0.00E+00
2160.14   0.00E+00   0.00E+00
2161.14   0.00E+00   0.00E+00
2162.14   0.00E+00   0.00E+00
2163.14   0.00E+00   0.00E+00
2164.14   0.00E+00   0.00E+00
2165.14   0.00E+00   0.00E+00
2166.14   0.00E+00   0.00E+00
2167.14   0.00E+00   0.00E+00
2168.14   0.00E+00   0.00E+00
2169.14   0.00E+00   0.00E+00
2170.14   0.00E+00   0.00E+00
2171.14   0.00E+00   0.00E+00
2172.14   0.00E+00   0.00E+00
2173.14   0.00E+00   0.00E+00
2174.14   0.00E+00   0.00E+00
2175.14   0.00E+00   0.00E+00
2176.14   0.00E+00   0.00E+00
2177.14   0.00E+00   0.00E+00
2178.14   0.00E+00   0.00E+00
2179.14   0.00E+00   0.00E+00
2180.14   0.00E+00   0.00E+00
2181.14   0.00E+00   0.00E+00
2182.14   0.00E+00   0.00E+00
2183.14   0.00E+00   0.00E+00
2184.14   0.00E+00   0.00E+00
2185.14   0.00E+00   0.00E+00
2186.15   0.00E+00   0.00E+00
2187.15   0.00E+00   0.00E+00
2188.15   0.00E+00   0.00E+00
2189.15   0.00E+00   0.00E+00
2190.15   0.00E+00   0.00E+00
2191.15   0.00E+00   0.00E+00
2192.15   0.00E+00   0.00E+00
2193.15   0.00E+00   0.00E+00
2194.15   0.00E+00   0.00E+00
2195.15   0.00E+00   0.00E+00
2196.15   0.00E+00   0.00E+00
2197.15   2.87E-21   2.87E-21
2198.15   2.76E-21   2.76E-21
2199.15   2.64E-21   2.64E-21
2200.15   2.53E-21   2.53E-21
2201.15   2.43E-21   2.43E-21
2202.15   2.32E-21   2.32E-21
2203.15   2.22E-21   2.22E-21
2204.15   2.12E-21   2.12E-21
2205.15   2.03E-21   2.03E-21
2206.15   1.94E-21   1.94E-21
2207.15   1.84E-21   1.84E-21
2208.15   1.75E-21   1.75E-21
2209.15   1.67E-21   1.67E-21
2210.15   1.59E-21   1.59E-21
2211.15   1.51E-21   1.51E-21
2212.15   1.44E-21   1.44E-21
2213.15   1.37E-21   1.37E-21
2214.15   1.30E-21   1.30E-21
2215.15   1.23E-21   1.23E-21
2216.15   1.17E-21   1.17E-21
2217.15   1.11E-21   1.11E-21
2218.15   1.05E-21   1.05E-21
2219.15   9.96E-22   9.96E-22
2220.15   9.44E-22   9.44E-22
2221.15   8.96E-22   8.96E-22
2222.15   8.49E-22   8.49E-22
2223.15   8.06E-22   8.06E-22
2224.15   7.64E-22   7.64E-22
2225.15   7.26E-22   7.26E-22
2226.15   6.89E-22   6.89E-22
2227.15   6.55E-22   6.55E-22
2228.15   6.23E-22   6.23E-22
2229.15   5.93E-22   5.93E-22
2230.15   5.64E-22   5.64E-22
2231.15   5.39E-22   5.39E-22
2232.15   5.14E-22   5.14E-22
2233.15   4.91E-22   4.91E-22
2234.15   4.69E-22   4.69E-22
2235.15   4.49E-22   4.49E-22
2236.15   4.30E-22   4.30E-22
2237.15   4.13E-22   4.13E-22
2238.15   3.96E-22   3.96E-22
2239.15   3.81E-22   3.81E-22
2240.15   3.67E-22   3.67E-22
2241.15   3.53E-22   3.53E-22
2242.15   3.39E-22   3.39E-22
2243.15   3.27E-22   3.27E-22
2244.15   3.14E-22   3.14E-22
2245.15   3.03E-22   3.03E-22
2246.15   2.92E-22   2.92E-22
2247.15   2.81E-22   2.81E-22
2248.15   2.70E-22   2.70E-22
2249.15   2.60E-22   2.60E-22
2250.15   2.50E-22   2.50E-22
2251.15   2.40E-22   2.40E-22
2252.15   2.30E-22   2.30E-22
2253.15   2.21E-22   2.21E-22
2254.16   2.12E-22   2.12E-22
2255.16   2.03E-22   2.03E-22
2256.16   1.94E-22   1.94E-22
2257.16   1.85E-22   1.85E-22
2258.16   1.77E-22   1.77E-22
2259.16   1.68E-22   1.68E-22
2260.16   1.60E-22   1.60E-22
2261.16   1.52E-22   1.52E-22
2262.16   1.44E-22   1.44E-22
2263.16   1.36E-22   1.36E-22
2264.16   1.29E-22   1.29E-22
2265.16   1.21E-22   1.21E-22
2266.16   1.14E-22   1.14E-22
2267.16   1.07E-22   1.07E-22
2268.16   1.01E-22   1.01E-22
2269.16   9.46E-23   9.46E-23
2270.16   8.81E-23   8.81E-23
2271.16   8.17E-23   8.17E-23
2272.16   7.59E-23   7.59E-23
2273.16   7.02E-23   7.02E-23
2274.16   6.54E-23   6.54E-23
2275.16   6.07E-23   6.07E-23
2276.16   5.59E-23   5.59E-23
2277.16   5.11E-23   5.11E-23
2278.16   4.71E-23   4.71E-23
2279.16   4.33E-23   4.33E-23
2280.16   3.98E-23   3.98E-23
2281.16   3.65E-23   3.65E-23
2282.16   3.34E-23   3.34E-23
2283.16   3.05E-23   3.05E-23
2284.16   2.77E-23   2.77E-23
2285.16   2.48E-23   2.48E-23
2286.16   2.23E-23   2.23E-23
2287.16   2.04E-23   2.04E-23
2288.16   1.85E-23   1.85E-23
2289.16   1.66E-23   1.66E-23
2290.16   1.48E-23   1.48E-23
2291.16   1.33E-23   1.33E-23
2292.16   1.19E-23   1.19E-23
2293.16   1.06E-23   1.06E-23
2294.16   9.19E-24   9.19E-24
2295.16   8.18E-24   8.18E-24
2296.16   7.23E-24   7.23E-24
2297.16   6.28E-24   6.28E-24
2298.16   5.32E-24   5.32E-24
2299.16   4.69E-24   4.69E-24
2300.16   4.21E-24   4.21E-24
2301.16   3.75E-24   3.75E-24
2302.16   3.29E-24   3.29E-24
2303.16   2.83E-24   2.83E-24
2304.16   2.35E-24   2.35E-24
2305.16   2.00E-24   2.00E-24
2306.16   2.00E-24   2.00E-24
2307.16   1.97E-24   1.97E-24
2308.16   1.50E-24   1.50E-24
2309.16   1.02E-24   1.02E-24
2310.16   1.00E-24   1.00E-24
2311.16   1.00E-24   1.00E-24
2312.16   1.00E-24   1.00E-24
2313.16   1.00E-24   1.00E-24
2314.16   1.00E-24   1.00E-24
2315.16   1.00E-24   1.00E-24
2316.16   1.00E-24   1.00E-24
2317.16   1.00E-24   1.00E-24
2318.16   1.12E-24   1.12E-24
2319.16   1.60E-24   1.60E-24
2320.16   2.00E-24   2.00E-24
2321.16   2.00E-24   2.00E-24
2322.17   2.00E-24   2.00E-24
2323.17   2.44E-24   2.44E-24
2324.17   2.90E-24   2.90E-24
2325.17   3.70E-24   3.70E-24
2326.17   4.61E-24   4.61E-24
2327.17   5.81E-24   5.81E-24
2328.17   7.24E-24   7.24E-24
2329.17   8.85E-24   8.85E-24
2330.17   1.07E-23   1.07E-23
2331.17   1.26E-23   1.26E-23
2332.17   1.49E-23   1.49E-23
2333.17   1.73E-23   1.73E-23
2334.17   2.14E-23   2.14E-23
2335.17   2.55E-23   2.55E-23
2336.17   3.07E-23   3.07E-23
2337.17   3.62E-23   3.62E-23
2338.17   4.29E-23   4.29E-23
2339.17   5.01E-23   5.01E-23
2340.17   5.91E-23   5.91E-23
2341.17   7.00E-23   7.00E-23
2342.17   8.19E-23   8.19E-23
2343.17   9.65E-23   9.65E-23
2344.17   1.11E-22   1.11E-22
2345.17   1.31E-22   1.31E-22
2346.17   1.51E-22   1.51E-22
2347.17   1.76E-22   1.76E-22
2348.17   2.04E-22   2.04E-22
2349.17   2.37E-22   2.37E-22
2350.17   2.74E-22   2.74E-22
2351.17   3.15E-22   3.15E-22
2352.17   3.64E-22   3.64E-22
2353.17   4.16E-22   4.16E-22
2354.17   4.78E-22   4.78E-22
2355.17   5.40E-22   5.40E-22
2356.17   6.21E-22   6.21E-22
2357.17   7.05E-22   7.05E-22
2358.17   8.02E-22   8.02E-22
2359.17   9.06E-22   9.06E-22
2360.17   1.02E-21   1.02E-21
2361.17   1.16E-21   1.16E-21
2362.17   1.30E-21   1.30E-21
2363.17   1.47E-21   1.47E-21
2364.17   1.63E-21   1.63E-21
2365.17   1.84E-21   1.84E-21
2366.17   2.06E-21   2.06E-21
2367.17   2.30E-21   2.30E-21
2368.17   2.56E-21   2.56E-21
2369.17   2.84E-21   2.84E-21
2370.17   3.17E-21   3.17E-21
2371.17   3.51E-21   3.51E-21
2372.17   3.88E-21   3.88E-21
2373.17   4.26E-21   4.26E-21
2374.17   4.70E-21   4.70E-21
2375.17   5.15E-21   5.15E-21
2376.17   5.65E-21   5.65E-21
2377.17   6.19E-21   6.19E-21
2378.17   6.76E-21   6.76E-21
2379.17   7.42E-21   7.42E-21
2380.17   8.08E-21   8.08E-21
2381.17   8.81E-21   8.81E-21
2382.17   9.54E-21   9.54E-21
2383.17   1.04E-20   1.04E-20
2384.17   1.12E-20   1.12E-20
2385.17   1.21E-20   1.21E-20
2386.17   1.30E-20   1.30E-20
2387.17   1.40E-20   1.40E-20
2388.17   1.51E-20   1.51E-20
2389.17   1.62E-20   1.62E-20
2390.18   1.74E-20   1.74E-20
2391.18   1.86E-20   1.86E-20
2392.18   1.99E-20   1.99E-20
2393.18   2.13E-20   2.13E-20
2394.18   2.26E-20   2.26E-20
2395.18   2.41E-20   2.41E-20
2396.18   2.56E-20   2.56E-20
2397.18   2.72E-20   2.72E-20
2398.18   2.88E-20   2.88E-20
2399.18   3.05E-20   3.05E-20
2400.18   3.22E-20   3.22E-20
2401.18   3.41E-20   3.41E-20
2402.18   3.60E-20   3.60E-20
2403.18   3.79E-20   3.79E-20
2404.18   4.00E-20   4.00E-20
2405.18   4.21E-20   4.21E-20
2406.18   4.42E-20   4.42E-20
2407.18   4.64E-20   4.64E-20
2408.18   4.86E-20   4.86E-20
2409.18   5.10E-20   5.10E-20
2410.18   5.34E-20   5.34E-20
2411.18   5.59E-20   5.59E-20
2412.18   5.84E-20   5.84E-20
2413.18   6.10E-20   6.10E-20
2414.18   6.38E-20   6.38E-20
2415.18   6.65E-20   6.65E-20
2416.18   6.94E-20   6.94E-20
2417.18   7.22E-20   7.22E-20
2418.18   7.53E-20   7.53E-20
2419.18   7.84E-20   7.84E-20
2420.18   8.16E-20   8.16E-20
2421.18   8.48E-20   8.48E-20
2422.18   8.81E-20   8.81E-20
2423.18   9.15E-20   9.15E-20
2424.18   9.49E-20   9.49E-20
2425.18   9.87E-20   9.87E-20
2426.18   1.02E-19   1.02E-19
2427.18   1.06E-19   1.06E-19
2428.18   1.10E-19   1.10E-19
2429.18   1.14E-19   1.14E-19
2430.18   1.18E-19   1.18E-19
2431.18   1.22E-19   1.22E-19
2432.18   1.27E-19   1.27E-19
2433.18   1.31E-19   1.31E-19
2434.18   1.36E-19   1.36E-19
2435.18   1.40E-19   1.40E-19
2436.18   1.45E-19   1.45E-19
2437.18   1.50E-19   1.50E-19
2438.18   1.55E-19   1.55E-19
2439.18   1.60E-19   1.60E-19
2440.18   1.65E-19   1.65E-19
2441.18   1.71E-19   1.71E-19
2442.18   1.76E-19   1.76E-19
2443.18   1.82E-19   1.82E-19
2444.18   1.87E-19   1.87E-19
2445.18   1.93E-19   1.93E-19
2446.18   1.99E-19   1.99E-19
2447.18   2.05E-19   2.05E-19
2448.18   2.12E-19   2.12E-19
2449.18   2.18E-19   2.18E-19
2450.18   2.25E-19   2.25E-19
2451.18   2.31E-19   2.31E-19
2452.18   2.38E-19   2.38E-19
2453.18   2.45E-19   2.45E-19
2454.18   2.52E-19   2.52E-19
2455.18   2.59E-19   2.59E-19
2456.18   2.66E-19   2.66E-19
2457.18   2.74E-19   2.74E-19
2458.19   2.82E-19   2.82E-19
2459.19   2.90E-19   2.90E-19
2460.19   2.98E-19   2.98E-19
2461.19   3.06E-19   3.06E-19
2462.19   3.15E-19   3.15E-19
2463.19   3.23E-19   3.23E-19
2464.19   3.32E-19   3.32E-19
2465.19   3.41E-19   3.41E-19
2466.19   3.51E-19   3.51E-19
2467.19   3.60E-19   3.60E-19
2468.19   3.70E-19   3.70E-19
2469.19   3.80E-19   3.80E-19
2470.19   3.91E-19   3.91E-19
2471.19   4.01E-19   4.01E-19
2472.19   4.12E-19   4.12E-19
2473.19   4.23E-19   4.23E-19
2474.19   4.34E-19   4.34E-19
2475.19   4.46E-19   4.46E-19
2476.19   4.58E-19   4.58E-19
2477.19   4.70E-19   4.70E-19
2478.19   4.83E-19   4.83E-19
2479.19   4.96E-19   4.96E-19
2480.19   5.10E-19   5.10E-19
2481.19   5.24E-19   5.24E-19
2482.19   5.38E-19   5.38E-19
2483.19   5.53E-19   5.53E-19
2484.19   5.68E-19   5.68E-19
2485.19   5.83E-19   5.83E-19
2486.19   5.99E-19   5.99E-19
2487.19   6.15E-19   6.15E-19
2488.19   6.31E-19   6.31E-19
2489.19   6.49E-19   6.49E-19
2490.19   6.66E-19   6.66E-19
2491.19   6.84E-19   6.84E-19
2492.19   7.03E-19   7.03E-19
2493.19   7.22E-19   7.22E-19
2494.19   7.41E-19   7.41E-19
2495.19   7.61E-19   7.61E-19
2496.19   7.82E-19   7.82E-19
2497.19   8.03E-19   8.03E-19
2498.19   8.24E-19   8.24E-19
2499.19   8.46E-19   8.46E-19
2500.19   8.68E-19   8.68E-19
2501.19   8.91E-19   8.91E-19
2502.19   9.14E-19   9.14E-19
2503.19   9.37E-19   9.37E-19
2504.19   9.62E-19   9.62E-19
2505.19   9.87E-19   9.87E-19
2506.19   1.01E-18   1.01E-18
2507.19   1.04E-18   1.04E-18
2508.19   1.07E-18   1.07E-18
2509.19   1.09E-18   1.09E-18
2510.19   1.12E-18   1.12E-18
2511.19   1.15E-18   1.15E-18
2512.19   1.18E-18   1.18E-18
2513.19   1.21E-18   1.21E-18
2514.19   1.24E-18   1.24E-18
2515.19   1.27E-18   1.27E-18
2516.19   1.30E-18   1.30E-18
2517.19   1.33E-18   1.33E-18
2518.19   1.37E-18   1.37E-18
2519.19   1.40E-18   1.40E-18
2520.19   1.43E-18   1.43E-18
2521.19   1.47E-18   1.47E-18
2522.19   1.50E-18   1.50E-18
2523.19   1.54E-18   1.54E-18
2524.19   1.58E-18   1.58E-18
2525.19   1.61E-18   1.61E-18
2526.20   1.65E-18   1.65E-18
2527.20   1.69E-18   1.69E-18
2528.20   1.72E-18   1.72E-18
2529.20   1.76E-18   1.76E-18
2530.20   1.80E-18   1.80E-18
2531.20   1.84E-18   1.84E-18
2532.20   1.88E-18   1.88E-18
2533.20   1.93E-18   1.93E-18
2534.20   1.97E-18   1.97E-18
2535.20   2.01E-18   2.01E-18
2536.20   2.05E-18   2.05E-18
2537.20   2.09E-18   2.09E-18
2538.20   2.13E-18   2.13E-18
2539.20   2.17E-18   2.17E-18
2540.20   2.22E-18   2.22E-18
2541.20   2.26E-18   2.26E-18
2542.20   2.30E-18   2.30E-18
2543.20   2.35E-18   2.35E-18
2544.20   2.39E-18   2.39E-18
2545.20   2.43E-18   2.43E-18
2546.20   2.47E-18   2.47E-18
2547.20   2.52E-18   2.52E-18
2548.20   2.56E-18   2.56E-18
2549.20   2.60E-18   2.60E-18
2550.20   2.64E-18   2.64E-18
2551.20   2.68E-18   2.68E-18
2552.20   2.72E-18   2.72E-18
2553.20   2.77E-18   2.77E-18
2554.20   2.81E-18   2.81E-18
2555.20   2.85E-18   2.85E-18
2556.20   2.89E-18   2.89E-18
2557.20   2.93E-18   2.93E-18
2558.20   2.97E-18   2.97E-18
2559.20   3.00E-18   3.00E-18
2560.20   3.04E-18   3.04E-18
2561.20   3.08E-18   3.08E-18
2562.20   3.12E-18   3.12E-18
2563.20   3.16E-18   3.16E-18
2564.20   3.19E-18   3.19E-18
2565.20   3.23E-18   3.23E-18
2566.20   3.27E-18   3.27E-18
2567.20   3.30E-18   3.30E-18
2568.20   3.34E-18   3.34E-18
2569.20   3.37E-18   3.37E-18
2570.20   3.41E-18   3.41E-18
2571.20   3.44E-18   3.44E-18
2572.20   3.47E-18   3.47E-18
2573.20   3.51E-18   3.51E-18
2574.20   3.54E-18   3.54E-18
2575.20   3.58E-18   3.58E-18
2576.20   3.61E-18   3.61E-18
2577.20   3.65E-18   3.65E-18
2578.20   3.68E-18   3.68E-18
2579.20   3.71E-18   3.71E-18
2580.20   3.75E-18   3.75E-18
2581.20   3.78E-18   3.78E-18
2582.20   3.82E-18   3.82E-18
2583.20   3.86E-18   3.86E-18
2584.20   3.89E-18   3.89E-18
2585.20   3.93E-18   3.93E-18
2586.20   3.97E-18   3.97E-18
2587.20   4.01E-18   4.01E-18
2588.20   4.05E-18   4.05E-18
2589.20   4.09E-18   4.09E-18
2590.20   4.14E-18   4.14E-18
2591.20   4.18E-18   4.18E-18
2592.20   4.23E-18   4.23E-18
2593.20   4.28E-18   4.28E-18
2594.21   4.33E-18   4.33E-18
2595.21   4.38E-18   4.38E-18
2596.21   4.43E-18   4.43E-18
2597.21   4.48E-18   4.48E-18
2598.21   4.54E-18   4.54E-18
2599.21   4.60E-18   4.60E-18
2600.21   4.66E-18   4.66E-18
2601.21   4.72E-18   4.72E-18
2602.21   4.78E-18   4.78E-18
2603.21   4.85E-18   4.85E-18
2604.21   4.92E-18   4.92E-18
2605.21   4.99E-18   4.99E-18
2606.21   5.07E-18   5.07E-18
2607.21   5.14E-18   5.14E-18
2608.21   5.22E-18   5.22E-18
2609.21   5.30E-18   5.30E-18
2610.21   5.38E-18   5.38E-18
2611.21   5.46E-18   5.46E-18
2612.21   5.55E-18   5.55E-18
2613.21   5.64E-18   5.64E-18
2614.21   5.73E-18   5.73E-18
2615.21   5.83E-18   5.83E-18
2616.21   5.92E-18   5.92E-18
2617.21   6.02E-18   6.02E-18
2618.21   6.11E-18   6.11E-18
2619.21   6.21E-18   6.21E-18
2620.21   6.32E-18   6.32E-18
2621.21   6.43E-18   6.43E-18
2622.21   6.53E-18   6.53E-18
2623.21   6.64E-18   6.64E-18
2624.21   6.75E-18   6.75E-18
2625.21   6.86E-18   6.86E-18
2626.21   6.97E-18   6.97E-18
2627.21   7.08E-18   7.08E-18
2628.21   7.19E-18   7.19E-18
2629.21   7.31E-18   7.31E-18
2630.21   7.42E-18   7.42E-18
2631.21   7.54E-18   7.54E-18
2632.21   7.65E-18   7.65E-18
2633.21   7.77E-18   7.77E-18
2634.21   7.89E-18   7.89E-18
2635.21   8.01E-18   8.01E-18
2636.21   8.12E-18   8.12E-18
2637.21   8.24E-18   8.24E-18
2638.21   8.36E-18   8.36E-18
2639.21   8.48E-18   8.48E-18
2640.21   8.60E-18   8.60E-18
2641.21   8.71E-18   8.71E-18
2642.21   8.83E-18   8.83E-18
2643.21   8.94E-18   8.94E-18
2644.21   9.06E-18   9.06E-18
2645.21   9.17E-18   9.17E-18
2646.21   9.29E-18   9.29E-18
2647.21   9.40E-18   9.40E-18
2648.21   9.51E-18   9.51E-18
