0          References for Cross Section of NO3       Total   
Cross section:                                                                  
Lambda = 0.6-630. A                                                             
   Synthesized from atomic cross sections                                       
   Barfield, W. D., Koontz, G. D., Huebner W. F. (1972)                         
   J. Quant. Spectr. Rad. Trans. 12, 1409                                       
Lambda = 915.-3980. A                                                           
   Assumed to be the same cross section as NO2                                  
Lambda = 4000.-7030. A                                                          
   Graham, R. A., Johnston, H. S. (1978)                                        
   J. Chem. Phys. 82, 254                                                       
                                                                                
0          References for Cross Section of NO3       NO2/O   
Branching ratio:                                                                
Lambda = 5820.-6320. A                                                          
   Magnotta, F., Johnston, H. S. (1980)                                         
   Geophys. Res. Lett. 7, 769                                                   
                                                                                
0 Branching ratio for NO3      Total        2 branches
 Lambda  Total   NO2/O    NO/O2   
 5280.0 1.79E-18 1.79E-18 0.00E+00
 5290.0 2.10E-18 2.10E-18 0.00E+00
 5300.0 2.09E-18 2.09E-18 0.00E+00
 5310.0 1.91E-18 1.91E-18 0.00E+00
 5320.0 1.81E-18 1.81E-18 0.00E+00
 5330.0 1.73E-18 1.73E-18 0.00E+00
 5340.0 1.77E-18 1.77E-18 0.00E+00
 5350.0 2.02E-18 2.02E-18 0.00E+00
 5360.0 2.32E-18 2.32E-18 0.00E+00
 5370.0 2.38E-18 2.38E-18 0.00E+00
 5380.0 2.11E-18 2.11E-18 0.00E+00
 5390.0 1.88E-18 1.88E-18 0.00E+00
 5400.0 1.81E-18 1.81E-18 0.00E+00
 5410.0 1.68E-18 1.68E-18 0.00E+00
 5420.0 1.68E-18 1.68E-18 0.00E+00
 5430.0 1.43E-18 1.43E-18 0.00E+00
 5440.0 1.39E-18 1.39E-18 0.00E+00
 5450.0 1.62E-18 1.62E-18 0.00E+00
 5460.0 2.04E-18 2.04E-18 0.00E+00
 5470.0 2.56E-18 2.56E-18 0.00E+00
 5480.0 2.75E-18 2.75E-18 0.00E+00
 5490.0 2.49E-18 2.49E-18 0.00E+00
 5500.0 2.24E-18 2.24E-18 0.00E+00
 5510.0 2.14E-18 2.14E-18 0.00E+00
 5520.0 2.16E-18 2.16E-18 0.00E+00
 5530.0 2.22E-18 2.22E-18 0.00E+00
 5540.0 2.45E-18 2.45E-18 0.00E+00
 5550.0 2.78E-18 2.78E-18 0.00E+00
 5560.0 2.95E-18 2.95E-18 0.00E+00
 5570.0 3.00E-18 3.00E-18 0.00E+00
 5580.0 3.17E-18 3.17E-18 0.00E+00
 5590.0 3.43E-18 3.43E-18 0.00E+00
 5600.0 3.23E-18 3.23E-18 0.00E+00
 5610.0 2.85E-18 2.85E-18 0.00E+00
 5620.0 2.68E-18 2.68E-18 0.00E+00
 5630.0 2.59E-18 2.59E-18 0.00E+00
 5640.0 2.48E-18 2.48E-18 0.00E+00
 5650.0 2.47E-18 2.47E-18 0.00E+00
 5660.0 2.58E-18 2.58E-18 0.00E+00
 5670.0 2.55E-18 2.55E-18 0.00E+00
 5680.0 2.57E-18 2.57E-18 0.00E+00
